grid_id,n,pd,mpd,raoq,fric,fric_rad
27072,53,NA,NA,NA,166.78209526857472,1.8956959322884186
58246,77,NA,NA,NA,549.5555093652855,2.200399034723674
10308,11,NA,NA,NA,3.2686651851884785e-4,0.36668766811327996
12438,3,NA,NA,NA,NA,NA
14582,28,NA,NA,NA,8.76340354408274,1.3116987399827253
30025,55,NA,NA,NA,207.93730655494238,1.9486845943136273
14059,193,NA,NA,NA,2998.5519997696447,2.7202821268841646
56545,80,NA,NA,NA,1410.3943805818508,2.4755264509356616
44644,1360,NA,NA,NA,7812.228154464322,3.066174480911973
12319,74,NA,NA,NA,416.8841356123246,2.125699748042534
20412,151,NA,NA,NA,2054.83033455718,2.5947588151450445
30582,672,NA,NA,NA,6947.270296215956,3.0215290532660415
7832,10,NA,NA,NA,6.199093762384798e-6,0.2233783227296904
26661,95,NA,NA,NA,478.2824376143559,2.16252209899056
13096,10,NA,NA,NA,0.0035459987968671893,0.4939890508417056
53279,236,NA,NA,NA,2548.9234647282296,2.66559766573358
16718,9,NA,NA,NA,0.00336760953323631,0.49081204962704494
37832,67,NA,NA,NA,412.5163694162346,2.1229029881892734
7256,2,NA,NA,NA,NA,NA
47646,1160,NA,NA,NA,9516.83574498405,3.142762567216127
47680,590,NA,NA,NA,6888.863752941982,3.018342017309553
5792,1,0,0,0,NA,NA
15219,13,NA,NA,NA,0.14892706844420145,0.7881732752880061
21460,23,NA,NA,NA,10.032104474337096,1.3340558320694147
46045,382,NA,NA,NA,4854.235546808363,2.889116840588748
20152,19,NA,NA,NA,7.02647245221552,1.275975009085246
9545,17,NA,NA,NA,0.05656411474774299,0.6983411348469368
15813,88,NA,NA,NA,524.5541796573898,2.1876296149185466
11984,8,NA,NA,NA,NA,NA
46463,151,NA,NA,NA,1704.7636516444709,2.534883602769116
17543,77,NA,NA,NA,595.00745816692,2.2223645519075794
32668,74,NA,NA,NA,791.9614964738663,2.303233711189756
46372,924,NA,NA,NA,6798.48470653797,3.013363445411399
30492,52,NA,NA,NA,202.8661942272162,1.9426797366455315
46799,1018,NA,NA,NA,7206.775803199821,3.0354118585302703
22763,52,NA,NA,NA,214.1330082109967,1.9558495851648445
15900,25,NA,NA,NA,5.858927979215636,1.2473182305074075
31446,766,NA,NA,NA,7048.6921513652715,3.0270079942554378
9201,2,NA,NA,NA,NA,NA
19668,222,NA,NA,NA,5692.771925300874,2.9472397982309007
52961,366,NA,NA,NA,4966.823407074895,2.897409234113852
7011,2,NA,NA,NA,NA,NA
45747,617,NA,NA,NA,5966.824214668095,2.9646122952311935
3576,1,0,0,0,NA,NA
16099,21,NA,NA,NA,1.656652592690593,1.0651332215610105
38686,123,NA,NA,NA,1215.4715593256255,2.4299262920279125
42245,874,NA,NA,NA,9217.291941413896,3.130224006977777
20681,59,NA,NA,NA,117.09443765868063,1.813706599060996
30770,336,NA,NA,NA,6914.176621117065,3.0197261416388486
994,1,0,0,0,NA,NA
19999,177,NA,NA,NA,1864.3875099883412,2.5634037959992884
10068,3,NA,NA,NA,NA,NA
27056,53,NA,NA,NA,167.65772396542022,1.8969371667560588
10958,5,NA,NA,NA,NA,NA
18827,97,NA,NA,NA,798.9185355752013,2.3057531581649395
28776,50,NA,NA,NA,273.40209686276955,2.0165093039479602
21906,50,NA,NA,NA,218.57000102714667,1.9608700773538483
19234,240,NA,NA,NA,7229.00278715146,3.036580501607649
10690,8,NA,NA,NA,NA,NA
17232,9,NA,NA,NA,5.891795967323246e-5,0.29599267414731534
51132,714,NA,NA,NA,8245.98565080877,3.086955165110168
16632,247,NA,NA,NA,4266.079609720018,2.842847867659983
15686,12,NA,NA,NA,0.022918886008646864,0.6237695754185093
15483,11,NA,NA,NA,0.12255356512922007,0.769202600278327
26656,113,NA,NA,NA,991.8503139671715,2.3689493043297465
43105,681,NA,NA,NA,8066.723353298731,3.078485734174544
28297,50,NA,NA,NA,212.6646913838362,1.954168119012535
46373,846,NA,NA,NA,7161.251887835683,3.0330084392164767
13701,14,NA,NA,NA,0.8675292512406492,0.9823935805274213
9094,7,NA,NA,NA,NA,NA
8924,4,NA,NA,NA,NA,NA
61921,47,NA,NA,NA,259.7625934701286,2.003650995233114
24003,98,NA,NA,NA,894.0080497293835,2.3383939496273864
28397,101,NA,NA,NA,595.6723150263322,2.2226748069481217
50704,881,NA,NA,NA,8331.586322975429,3.090942757822572
25144,148,NA,NA,NA,2178.421278068748,2.6137721957250677
25353,62,NA,NA,NA,272.5992764946798,2.015768189329067
10074,3,NA,NA,NA,NA,NA
19117,108,NA,NA,NA,934.2431803595085,2.3512970124457415
35732,357,NA,NA,NA,6282.170870593537,2.983758835789072
11977,10,NA,NA,NA,0.06295601248920397,0.7077496309976571
21458,17,NA,NA,NA,2.5901413463772425,1.1263294327915536
46152,328,NA,NA,NA,5321.4280838165405,2.9224933031748734
39014,709,NA,NA,NA,9841.600325372918,3.1559725380458508
13320,16,NA,NA,NA,0.3196038700348531,0.8671146099586164
38703,91,NA,NA,NA,709.056537780704,2.2716169899774767
58889,92,NA,NA,NA,995.5390892834297,2.3700488069605004
19683,132,NA,NA,NA,1578.5929346006953,2.51063610090219
12665,6,NA,NA,NA,NA,NA
57696,66,NA,NA,NA,417.62627255773924,2.12617240125889
5504,1,0,0,0,NA,NA
9807,9,NA,NA,NA,0.025425389845416445,0.6319146916569925
57589,26,NA,NA,NA,8.711000307008444,1.3107157063651669
13455,22,NA,NA,NA,1.5515005133405513,1.0564379418481342
50270,785,NA,NA,NA,7847.658741610528,3.067909283946326
4484,1,0,0,0,NA,NA
10744,12,NA,NA,NA,3.2686652167753205e-4,0.3666876685562171
19346,2,NA,NA,NA,NA,NA
24483,45,NA,NA,NA,154.08179467308256,1.8770200687138616
20813,122,NA,NA,NA,1069.6678523777343,2.3914214368749827
45071,1394,NA,NA,NA,8169.626725167874,3.083367402615335
20691,65,NA,NA,NA,140.9542511602485,1.8562427581615677
46607,201,NA,NA,NA,2752.5663133769513,2.6913316816151047
16285,9,NA,NA,NA,0.003367609574288737,0.49081205037494285
8369,2,NA,NA,NA,NA,NA
58260,61,NA,NA,NA,438.6275700005855,2.139252216953651
11029,73,NA,NA,NA,441.83368463226117,2.141200582368394
50254,827,NA,NA,NA,7513.044472040165,3.0512443971078698
30470,56,NA,NA,NA,252.21330639273057,1.9962779025383401
6950,5,NA,NA,NA,NA,NA
4508,1,0,0,0,NA,NA
33106,73,NA,NA,NA,733.4246532491766,2.2812319106985495
33503,62,NA,NA,NA,487.2873790905234,2.16757006894673
3136,1,0,0,0,NA,NA
18059,12,NA,NA,NA,0.20117713767992443,0.8183655294850632
17163,19,NA,NA,NA,2.6115885817982343,1.127491029230413
62168,239,NA,NA,NA,6437.297349246168,2.992870643009633
18908,5,NA,NA,NA,NA,NA
27510,55,NA,NA,NA,289.35678979045036,2.030856370886404
13018,16,NA,NA,NA,0.15032955383375687,0.7890972794228611
27027,41,NA,NA,NA,82.10769835900413,1.7349940300807425
46385,524,NA,NA,NA,6337.665858202705,2.987040886561632
10435,14,NA,NA,NA,0.005868690868454105,0.5260992155356218
12347,55,NA,NA,NA,130.4929186768986,1.8384353751501215
9572,11,NA,NA,NA,4.3768827872056045e-4,0.38031689135223845
52221,186,NA,NA,NA,2974.9923980888925,2.7176012432337773
39136,104,NA,NA,NA,662.2321440541751,2.2523002349828984
19146,92,NA,NA,NA,443.8247721071097,2.142404354293143
21533,45,NA,NA,NA,82.35974789882856,1.7356588859263917
8143,2,NA,NA,NA,NA,NA
2398,1,0,0,0,NA,NA
23407,109,NA,NA,NA,1157.9615818501939,2.4152482096856027
49921,93,NA,NA,NA,825.6571380448444,2.3152610598858825
6172,2,NA,NA,NA,NA,NA
31760,63,NA,NA,NA,363.6450181006722,2.089703669194078
51569,868,NA,NA,NA,7544.154272053153,3.0528208566350212
28307,47,NA,NA,NA,177.84433334132746,1.910974993250143
8285,4,NA,NA,NA,NA,NA
19735,15,NA,NA,NA,0.6224131221708964,0.9424533066575772
2400,1,0,0,0,NA,NA
55862,28,NA,NA,NA,14.569003357715017,1.3977475201743799
13242,26,NA,NA,NA,21.5724927832742,1.4680388253201173
16972,29,NA,NA,NA,5.2679822281291875,1.2308511553568822
8677,10,NA,NA,NA,2.0772968597474053e-4,0.3464872998253002
36967,70,NA,NA,NA,340.90138350493294,2.072901164280461
10261,5,NA,NA,NA,NA,NA
6821,2,NA,NA,NA,NA,NA
8608,1,0,0,0,NA,NA
19097,44,NA,NA,NA,96.98621462032344,1.7714901877994798
18235,36,NA,NA,NA,36.15437252840732,1.5659219203808667
20549,131,NA,NA,NA,2014.3013053824404,2.588305613752284
18699,60,NA,NA,NA,150.1533519868043,1.8709702373273736
24728,224,NA,NA,NA,4218.469133567115,2.83886250939925
21920,35,NA,NA,NA,53.57952527666133,1.6448445405046968
47338,210,NA,NA,NA,2505.8638542520926,2.6599267923940375
22781,39,NA,NA,NA,62.53695938246983,1.6769383439969219
26596,40,NA,NA,NA,66.40473285484488,1.689564902227334
38271,88,NA,NA,NA,652.8690384116992,2.2482948161991096
13673,37,NA,NA,NA,44.419946776498655,1.6067460992422693
27308,175,NA,NA,NA,4074.4609393613846,2.8265636517441233
19784,5,NA,NA,NA,NA,NA
32718,241,NA,NA,NA,3947.86982268998,2.81543401296126
13043,23,NA,NA,NA,0.4019575269227917,0.8923238905639802
8195,3,NA,NA,NA,NA,NA
54569,53,NA,NA,NA,244.6424408380774,1.9886871848409153
17230,16,NA,NA,NA,0.925053957036989,0.9903093584287297
12388,17,NA,NA,NA,3.182507026244311,1.1557028157549603
9903,7,NA,NA,NA,NA,NA
18463,16,NA,NA,NA,2.2190574387337305,1.1047679534863428
37406,83,NA,NA,NA,594.2282408239557,2.222000544287789
18953,32,NA,NA,NA,28.102716349442275,1.5173771419699824
18932,8,NA,NA,NA,NA,NA
8181,4,NA,NA,NA,NA,NA
14610,18,NA,NA,NA,0.46296411339319216,0.9082249242762682
38351,493,NA,NA,NA,6643.72352849397,3.0047022619831205
9388,4,NA,NA,NA,NA,NA
20190,26,NA,NA,NA,22.318397799417983,1.474289854043712
16229,116,NA,NA,NA,1020.8232781018576,2.3774906661359214
23147,106,NA,NA,NA,1124.7619285991263,2.406481769367452
11396,6,NA,NA,NA,NA,NA
45316,358,NA,NA,NA,3070.760028705831,2.728385512885193
13769,10,NA,NA,NA,0.0017758781631581975,0.45308182991488216
47643,105,NA,NA,NA,949.0154997310486,2.355912536554944
21108,74,NA,NA,NA,165.90748815396634,1.8944504407455258
19532,51,NA,NA,NA,208.11753579147364,1.9488956415969396
15212,22,NA,NA,NA,1.6436440752565202,1.06408414532534
18492,6,NA,NA,NA,NA,NA
48979,592,NA,NA,NA,7147.354234639404,3.0322720538009325
56992,406,NA,NA,NA,9298.711745594464,3.133667028660328
40869,212,NA,NA,NA,2608.0880438635513,2.6732543428284132
31340,54,NA,NA,NA,236.86493986356723,1.9806721624606416
32219,55,NA,NA,NA,225.26441665397647,1.9682786167631072
13643,64,NA,NA,NA,233.2945657856684,1.9769153695134059
13492,5,NA,NA,NA,NA,NA
16936,33,NA,NA,NA,14.523112802589901,1.3971964188342496
34821,81,NA,NA,NA,854.1741095716684,2.3251089102213762
8445,17,NA,NA,NA,6.170750378033701,1.2554292625377157
22125,70,NA,NA,NA,541.7140718635486,2.1964497128292693
30580,694,NA,NA,NA,6960.638711833821,3.022255221417345
48959,909,NA,NA,NA,7650.9592530680275,3.0581901567336036
15674,25,NA,NA,NA,3.5606222378470083,1.172035422222987
18490,7,NA,NA,NA,NA,NA
66516,108,NA,NA,NA,1544.5600727546293,2.5038055657920757
10787,6,NA,NA,NA,NA,NA
7631,2,NA,NA,NA,NA,NA
16751,13,NA,NA,NA,0.4342646693952278,0.9009886336807235
30985,283,NA,NA,NA,5791.21732492899,2.9535629591195223
48630,165,NA,NA,NA,1656.1956316393778,2.525741815449864
16750,13,NA,NA,NA,0.24434417471493358,0.8384945588107015
35338,525,NA,NA,NA,8097.867349645159,3.0799689075347865
6778,2,NA,NA,NA,NA,NA
39088,305,NA,NA,NA,2918.1574155288345,2.7110566299495753
66230,9,NA,NA,NA,0.00874938478820758,0.553028088182955
65625,97,NA,NA,NA,1165.5906914771458,2.4172315763229753
55671,102,NA,NA,NA,1804.3849973077645,2.552943191569717
50786,85,NA,NA,NA,743.7619139952177,2.285226449230188
12592,24,NA,NA,NA,0.6010894750365051,0.9383554709909624
22796,27,NA,NA,NA,5.984549800897657,1.250630268909384
29146,51,NA,NA,NA,159.95126984068517,1.8858122890805549
68391,9,NA,NA,NA,0.006536658868315281,0.5332360192072257
31458,413,NA,NA,NA,6960.902694702032,3.0222695485932958
29189,45,NA,NA,NA,97.05665856460476,1.771650972401593
136,1,0,0,0,NA,NA
7523,1,0,0,0,NA,NA
11546,5,NA,NA,NA,NA,NA
34362,60,NA,NA,NA,379.07401109402247,2.100586167672511
34805,60,NA,NA,NA,376.33327548862366,2.098681709490928
45702,455,NA,NA,NA,5275.50095227299,2.919328473888799
47326,131,NA,NA,NA,1564.6013251645422,2.5078436762324046
51796,205,NA,NA,NA,4135.910604419401,2.8318574815168613
19792,8,NA,NA,NA,NA,NA
42472,1487,NA,NA,NA,9053.569552524366,3.1232193040625873
17148,7,NA,NA,NA,NA,NA
17498,257,NA,NA,NA,4804.222591393198,2.8853791561205915
20442,50,NA,NA,NA,120.30451578235008,1.8198485257112997
9615,3,NA,NA,NA,NA,NA
52936,48,NA,NA,NA,121.69648080116445,1.8224673327481156
19365,8,NA,NA,NA,NA,NA
21675,120,NA,NA,NA,1293.4556868736215,2.4488881196744745
590,1,0,0,0,NA,NA
45488,1975,NA,NA,NA,10250.156705748926,3.172059413161041
54792,83,NA,NA,NA,750.7776081391245,2.287909880922579
23200,55,NA,NA,NA,305.1386649028452,2.044382502315999
19330,15,NA,NA,NA,1.0463113070589332,1.0056749088910513
8777,3,NA,NA,NA,NA,NA
14469,155,NA,NA,NA,2014.0853225479432,2.588270920841162
28853,626,NA,NA,NA,4392.361835174069,2.8532331663173305
2294,1,0,0,0,NA,NA
57394,48,NA,NA,NA,287.702466208816,2.0294013647142175
553,1,0,0,0,NA,NA
8304,4,NA,NA,NA,NA,NA
17408,29,NA,NA,NA,7.926534491739788,1.2953448990019478
50672,64,NA,NA,NA,288.9445015155298,2.0304944385287618
35211,81,NA,NA,NA,483.0283344475492,2.1651928082619647
24905,57,NA,NA,NA,219.17535942757735,1.9615481171769322
47887,190,NA,NA,NA,3571.3551406921983,2.7803798338402452
17602,24,NA,NA,NA,12.107058965590488,1.3657771175318205
4474,1,0,0,0,NA,NA
23414,130,NA,NA,NA,1127.3142175168848,2.4071636856487766
12376,13,NA,NA,NA,0.22624584889546467,0.830467378126961
31740,60,NA,NA,NA,322.57523187737337,2.058632748800595
27108,77,NA,NA,NA,243.05592788629403,1.987070506024526
22773,50,NA,NA,NA,188.41968596636414,1.9248229334175622
11754,6,NA,NA,NA,NA,NA
53291,615,NA,NA,NA,7081.121536344201,3.0287453198434835
22295,98,NA,NA,NA,702.7183600163158,2.2690687912492495
24888,59,NA,NA,NA,275.3748073606616,2.018322333162549
7098,2,NA,NA,NA,NA,NA
15357,155,NA,NA,NA,1668.5278247095175,2.528085057336126
9541,17,NA,NA,NA,0.13065918584069702,0.7753851753897493
44741,250,NA,NA,NA,2172.354008986796,2.61286111066535
23401,175,NA,NA,NA,2236.5845871275656,2.6223953489497163
51350,239,NA,NA,NA,3857.979400598231,2.807339834240304
33100,71,NA,NA,NA,682.6038902451562,2.260846593315577
17404,36,NA,NA,NA,14.85773108295296,1.4011804258446796
11057,24,NA,NA,NA,8.220580423102787,1.3012561956046456
1036,1,0,0,0,NA,NA
63215,27,NA,NA,NA,32.674528595975886,1.5462373738678201
35730,416,NA,NA,NA,4970.834328078023,2.8977016034733607
32064,556,NA,NA,NA,12067.926069012688,3.237457531504025
19786,5,NA,NA,NA,NA,NA
26213,57,NA,NA,NA,214.70812928777647,1.9565054455083164
58564,103,NA,NA,NA,978.7990870465754,2.365030219953082
25789,92,NA,NA,NA,469.0360497445208,2.1572514915687315
46900,162,NA,NA,NA,2030.15098133833,2.5908426765598462
17650,27,NA,NA,NA,21.395908780667643,1.466531319237374
40313,1372,NA,NA,NA,9433.094473439827,3.13929243145333
10210,5,NA,NA,NA,NA,NA
15701,6,NA,NA,NA,NA,NA
26703,262,NA,NA,NA,1991.5536076595638,2.584633685188555
7944,1,0,0,0,NA,NA
8901,12,NA,NA,NA,0.15332496028424897,0.791045760991605
48114,512,NA,NA,NA,5745.84084350651,2.9506602018852646
22785,31,NA,NA,NA,33.55319931848659,1.5513748337793496
559,1,0,0,0,NA,NA
4472,2,NA,NA,NA,NA,NA
19812,47,NA,NA,NA,66.41888194774936,1.6896098982342953
25322,52,NA,NA,NA,126.65666555081161,1.8315910229728352
16641,285,NA,NA,NA,4890.906884734821,2.8918360961716307
40533,1554,NA,NA,NA,18800.924376011473,3.4219400782188787
10680,7,NA,NA,NA,NA,NA
8724,5,NA,NA,NA,NA,NA
18089,23,NA,NA,NA,8.401939487764908,1.3048105023776622
21905,53,NA,NA,NA,338.6061408092593,2.0711514334598817
23620,43,NA,NA,NA,92.85763336524357,1.7618835524098655
1422,1,0,0,0,NA,NA
4511,1,0,0,0,NA,NA
26575,44,NA,NA,NA,253.93704347549232,1.9979782554229093
27519,99,NA,NA,NA,897.5134353680318,2.3395380872023765
23221,27,NA,NA,NA,8.289117756859188,1.3026073929058388
22776,41,NA,NA,NA,159.56255876945696,1.885238820150205
55000,35,NA,NA,NA,77.11966351441075,1.7214548664721203
7668,5,NA,NA,NA,NA,NA
33895,75,NA,NA,NA,375.40797263383183,2.0980360024707583
8461,16,NA,NA,NA,0.9213415498063277,0.9898116978888548
16242,86,NA,NA,NA,431.56247065063906,2.1349143621043094
8499,4,NA,NA,NA,NA,NA
31362,62,NA,NA,NA,337.1869581763342,2.0700643496260858
19776,5,NA,NA,NA,NA,NA
54138,79,NA,NA,NA,591.2819640114487,2.2206204193418335
14113,38,NA,NA,NA,39.58290020201648,1.5837566499221059
26147,47,NA,NA,NA,195.17551279146457,1.933317428897514
31769,57,NA,NA,NA,311.65217706080824,2.0497871707271216
45531,233,NA,NA,NA,3065.6034750836,2.727812388763002
27750,218,NA,NA,NA,4615.984003636832,2.870998971340222
15497,9,NA,NA,NA,0.010247863212323557,0.5640650158615903
2325,1,0,0,0,NA,NA
18654,103,NA,NA,NA,515.1008153694448,2.1826622120609005
39454,891,NA,NA,NA,9207.566170678221,3.1298109531158746
35245,69,NA,NA,NA,518.3806312787009,2.1843946076707224
19729,17,NA,NA,NA,0.25566268279809107,0.8432540151067595
11722,20,NA,NA,NA,0.2123523161002258,0.8239144606014293
15659,15,NA,NA,NA,0.33092970684654655,0.8708973505179867
9787,5,NA,NA,NA,NA,NA
3182,1,0,0,0,NA,NA
16640,270,NA,NA,NA,4649.733903057462,2.87361454001783
32496,598,NA,NA,NA,11727.674822624103,3.22590437452439
26235,57,NA,NA,NA,118.98363047635357,1.8173388133507387
38784,635,NA,NA,NA,8721.868029920644,3.1086812151950474
41295,138,NA,NA,NA,1290.3267665956432,2.448146840191931
17359,73,NA,NA,NA,133.9673087786183,1.8444838379649642
10194,14,NA,NA,NA,0.2879210252810614,0.8558726974963367
37698,641,NA,NA,NA,11369.057687746623,3.213405693035664
69249,15,NA,NA,NA,1.4128370907747054,1.0441466777154196
45056,1975,NA,NA,NA,10871.633095706684,3.195485479185852
17362,44,NA,NA,NA,33.11445991132318,1.5488244987240063
8685,11,NA,NA,NA,0.0029254255933778253,0.4822515498754557
47766,174,NA,NA,NA,2044.5676261208484,2.593135346431456
5467,2,NA,NA,NA,NA,NA
19335,7,NA,NA,NA,NA,NA
37809,139,NA,NA,NA,1544.014827495856,2.5036950651528884
59985,36,NA,NA,NA,58.752758832867244,1.6639050240006505
12610,21,NA,NA,NA,0.42077453696411604,0.8974415677584371
10754,3,NA,NA,NA,NA,NA
10453,7,NA,NA,NA,NA,NA
46612,651,NA,NA,NA,6260.377125366645,2.982462982196123
27564,589,NA,NA,NA,3634.930037812172,2.7865189896245703
24841,81,NA,NA,NA,949.8073168029939,2.3561581557221696
35965,676,NA,NA,NA,11922.330722238574,3.2325492146149495
56547,91,NA,NA,NA,1769.6198660107113,2.5467422787854224
8620,6,NA,NA,NA,NA,NA
59578,168,NA,NA,NA,5648.699249553598,2.9443779489918565
14660,2,NA,NA,NA,NA,NA
19127,88,NA,NA,NA,499.52766072869963,2.1743023874149427
9664,3,NA,NA,NA,NA,NA
11750,10,NA,NA,NA,2.1627797607135546e-4,0.3482383024430107
48123,590,NA,NA,NA,7512.781408071623,3.051231042256197
18082,27,NA,NA,NA,24.928874292797097,1.494816329426602
26649,65,NA,NA,NA,364.7425804811782,2.0904910295005315
43030,245,NA,NA,NA,2803.1557837057994,2.697465533557861
5683,1,0,0,0,NA,NA
31025,577,NA,NA,NA,6283.466181851694,2.983835730939922
13466,22,NA,NA,NA,0.4742198203027527,0.9109561301320204
40416,117,NA,NA,NA,676.3347175764388,2.2582405948206836
16367,7,NA,NA,NA,NA,NA
58883,35,NA,NA,NA,53.20978306991464,1.6434213930193462
43885,399,NA,NA,NA,4687.4039795091885,2.876514370716286
9165,4,NA,NA,NA,NA,NA
24707,153,NA,NA,NA,1807.3329041768068,2.553464176910309
3600,1,0,0,0,NA,NA
20007,95,NA,NA,NA,570.0141071092823,2.21047547341273
12621,7,NA,NA,NA,NA,NA
33070,57,NA,NA,NA,414.38108474043213,2.1241001537228494
23253,109,NA,NA,NA,457.97781489924546,2.1508273734674304
14349,13,NA,NA,NA,0.027717882654946038,0.6387707284793918
11632,6,NA,NA,NA,NA,NA
40442,129,NA,NA,NA,1178.0208669579483,2.4204388936633956
21078,8,NA,NA,NA,NA,NA
40006,232,NA,NA,NA,2752.108881209157,2.691275770555102
14058,204,NA,NA,NA,2767.9551839676537,2.6932079127448056
17539,84,NA,NA,NA,618.0020564979294,2.2329229634581758
47763,128,NA,NA,NA,1486.8653458840984,2.491919192212092
17501,283,NA,NA,NA,7226.439385155947,3.036445884417011
21926,25,NA,NA,NA,6.796220893638216,1.2706719287891965
13692,21,NA,NA,NA,7.801679733577011,1.2927766959858695
14127,15,NA,NA,NA,1.601366284876228,1.0606237188789185
34437,323,NA,NA,NA,5870.901525388534,2.9586125796461538
18217,108,NA,NA,NA,955.5170409922215,2.357924009143004
24029,62,NA,NA,NA,444.97261752238404,2.1430961732164038
8266,8,NA,NA,NA,NA,NA
30949,62,NA,NA,NA,418.27029346075125,2.1265819709586427
7404,4,NA,NA,NA,NA,NA
10843,17,NA,NA,NA,0.08017313591302297,0.7294635718912078
20408,115,NA,NA,NA,1347.089596401266,2.4613567227123268
8161,3,NA,NA,NA,NA,NA
30943,63,NA,NA,NA,333.5464087290702,2.067257297230203
22247,242,NA,NA,NA,6315.859636394671,2.985754246896747
11891,82,NA,NA,NA,671.9142092836812,2.2563903213473555
61910,41,NA,NA,NA,83.65143341320152,1.739038406271938
36944,103,NA,NA,NA,893.5043822341597,2.3382292330704706
9932,2,NA,NA,NA,NA,NA
32060,506,NA,NA,NA,10074.820073882764,3.1652255472079784
10889,6,NA,NA,NA,NA,NA
38675,159,NA,NA,NA,1846.2262085537122,2.560269095571997
42171,107,NA,NA,NA,1154.1995359175949,2.414265964666048
7002,2,NA,NA,NA,NA,NA
15386,62,NA,NA,NA,198.70392572072655,1.937652111448438
52217,151,NA,NA,NA,2968.6507722856622,2.716876447097939
20012,74,NA,NA,NA,465.623469789257,2.1552832702870672
26001,165,NA,NA,NA,3098.52022014123,2.731456520785082
13192,150,NA,NA,NA,1548.9864372056334,2.5047013617595093
1905,1,0,0,0,NA,NA
