grid_id,n,metrics,value
22782,4,pd,357.428425
54823,14,pd,612.918403
51143,2,pd,198.704756
43982,18,pd,964.758662
15793,42,pd,1362.715614
11954,6,pd,390.013961
33105,12,pd,591.22156
24959,10,pd,386.892424
9559,1,pd,0
44304,4,pd,364.07652
39153,14,pd,623.149693
49379,3,pd,183.35441500000002
46038,4,pd,364.07652
11205,1,pd,0
33474,8,pd,509.721611
20844,23,pd,1110.278356
26457,23,pd,1164.831944
12182,1,pd,0
31758,9,pd,534.521923
29188,7,pd,523.177265
39138,11,pd,542.160849
20811,25,pd,1114.9846909999999
20573,5,pd,393.050796
14094,4,pd,327.459517
21517,2,pd,253.645516
38263,8,pd,478.614302
17516,51,pd,1459.566471
15227,2,pd,253.645516
10184,8,pd,407.324576
48079,6,pd,342.717241
55227,4,pd,351.739427
39973,9,pd,486.86465899999996
10258,1,pd,0
16366,2,pd,253.645516
40081,15,pd,939.4323909999999
7833,1,pd,0
44425,25,pd,1194.702449
14172,3,pd,274.50438199999996
18432,1,pd,0
19661,66,pd,1539.578186
50798,4,pd,364.07652
14355,5,pd,332.618617
15905,3,pd,292.44309499999997
13603,29,pd,811.138599
46814,3,pd,283.991499
20260,7,pd,407.499555
40965,27,pd,1179.783441
14542,7,pd,391.049577
59562,6,pd,413.992362
11754,1,pd,0
47343,7,pd,395.021996
19351,2,pd,253.645516
41397,25,pd,1143.7062429999999
10606,11,pd,437.105764
55881,6,pd,267.291874
19971,6,pd,349.471282
9392,1,pd,0
18266,11,pd,466.617247
18929,1,pd,0
9870,1,pd,0
55568,3,pd,234.01068600000002
12897,2,pd,253.645516
42598,11,pd,523.269062
14957,4,pd,317.71926
11223,1,pd,0
29628,7,pd,523.177265
11553,1,pd,0
22375,2,pd,253.645516
57270,5,pd,473.590568
42041,10,pd,534.836637
38220,7,pd,473.098168
28809,10,pd,583.784956
51240,7,pd,391.729803
21866,19,pd,606.2109800000001
21507,2,pd,253.645516
28722,9,pd,540.078614
23404,30,pd,1265.113296
35099,24,pd,744.260974
50707,5,pd,446.208066
31872,17,pd,668.408852
26468,35,pd,1334.582835
39140,12,pd,543.06537
37363,11,pd,513.521112
11314,2,pd,253.645516
21961,7,pd,135.29746
24920,10,pd,463.240845
9540,1,pd,0
21417,22,pd,1141.386506
9803,4,pd,327.459517
30956,11,pd,563.800848
15815,4,pd,317.71926
20242,6,pd,390.013961
11593,2,pd,253.645516
36110,11,pd,572.404983
56841,7,pd,485.657169
14107,8,pd,396.058126
27859,9,pd,595.118383
19092,12,pd,436.159187
24888,10,pd,441.4517
21957,7,pd,129.501462
28370,10,pd,583.784956
33093,10,pd,560.240334
57839,9,pd,557.85714
29896,16,pd,457.14140399999997
9356,1,pd,0
52852,3,pd,352.997894
35103,19,pd,604.3733199999999
32236,13,pd,611.598197
30474,11,pd,590.397211
13013,5,pd,335.600527
38667,7,pd,473.098168
27000,9,pd,563.8308119999999
21928,2,pd,253.645516
10859,2,pd,253.645516
22364,1,pd,0
24547,14,pd,869.33563
36101,8,pd,533.365725
34906,25,pd,846.008782
11973,3,pd,292.44309499999997
20606,1,pd,0
55023,13,pd,623.365764
53728,7,pd,488.57111199999997
16091,3,pd,288.661938
11551,1,pd,0
43891,13,pd,534.976985
14947,10,pd,802.308036
15618,7,pd,419.071283
22720,21,pd,646.350878
32181,9,pd,551.643704
27896,10,pd,600.945893
16252,3,pd,282.702838
52100,6,pd,408.7767
44446,11,pd,1008.231739
47765,4,pd,364.07652
14756,7,pd,379.350675
56740,6,pd,777.713503
28397,16,pd,595.018988
28793,11,pd,597.906037
16667,14,pd,1006.2493949999999
39580,11,pd,551.3747109999999
11501,4,pd,327.459517
39967,6,pd,467.871273
24115,14,pd,869.33563
21689,14,pd,497.411434
13708,5,pd,351.216382
16095,6,pd,361.67593899999997
9535,1,pd,0
36486,9,pd,494.09687099999996
17526,20,pd,1129.689437
22784,4,pd,357.428425
33895,12,pd,512.130605
14177,3,pd,292.44309499999997
12844,2,pd,253.645516
14511,6,pd,341.235903
36202,20,pd,725.328221
47258,3,pd,283.991499
22151,31,pd,1338.278212
55677,8,pd,509.902608
29037,23,pd,686.4145629999999
26707,21,pd,1166.516011
25819,7,pd,327.938858
58712,14,pd,631.732571
9581,2,pd,253.645516
58262,5,pd,259.699224
18651,21,pd,997.185067
11280,1,pd,0
28730,8,pd,527.297687
28324,10,pd,582.198835
10328,1,pd,0
43754,5,pd,367.055541
14968,5,pd,332.46806599999996
14057,66,pd,1524.934406
16316,5,pd,318.338441
10525,1,pd,0
20218,1,pd,0
30769,30,pd,778.618048
40328,5,pd,306.894787
43767,6,pd,342.200717
14366,1,pd,0
13901,4,pd,293.821038
24509,3,pd,258.07604699999996
51555,3,pd,352.997894
9055,1,pd,0
19115,14,pd,474.550396
46349,4,pd,216.09576900000002
21884,3,pd,257.079407
10399,3,pd,258.804616
56991,16,pd,622.7933499999999
61044,4,pd,703.843904
41276,7,pd,506.66885199999996
45493,3,pd,283.991499
32643,8,pd,514.1452859999999
34407,9,pd,527.869839
13494,1,pd,0
10593,9,pd,350.79484099999996
22267,31,pd,1189.21599
27083,6,pd,433.605127
31313,11,pd,579.496774
48533,5,pd,473.590567
31303,13,pd,591.736655
17506,80,pd,1764.349424
29157,9,pd,540.078614
20620,1,pd,0
37086,9,pd,955.128978
44294,2,pd,198.704756
15349,62,pd,1604.639112
8716,2,pd,253.645516
56402,4,pd,319.29743
27438,8,pd,545.552834
23146,18,pd,537.404721
11537,4,pd,313.301961
56294,1,pd,0
16679,7,pd,424.159946
14111,7,pd,391.049577
11688,1,pd,0
53721,5,pd,479.002861
38576,10,pd,527.77058
30448,10,pd,552.799901
17071,83,pd,1749.959915
17116,4,pd,317.71926
26879,18,pd,935.0566749999999
9560,1,pd,0
59548,2,pd,12.116620000000001
21435,20,pd,626.451857
15481,3,pd,292.44309499999997
32245,12,pd,576.581775
26597,7,pd,523.177265
27531,10,pd,496.20180400000004
24869,12,pd,465.980996
48952,3,pd,283.991499
46152,14,pd,933.7315769999999
9308,9,pd,391.083937
25392,15,pd,416.283561
51218,2,pd,198.704756
11901,22,pd,553.86501
24282,27,pd,1078.789601
16632,66,pd,1615.223958
38287,13,pd,595.178094
29269,14,pd,585.63088
28818,9,pd,572.70633
20243,7,pd,390.94620199999997
53982,1,pd,0
30873,12,pd,584.5332539999999
11025,20,pd,573.200076
55652,3,pd,352.997894
30055,10,pd,554.39348
41609,9,pd,499.530707
9455,1,pd,0
11488,3,pd,288.661938
9552,2,pd,253.645516
26135,7,pd,506.43882099999996
21414,25,pd,1189.7800359999999
13038,4,pd,293.821038
14945,7,pd,756.1283609999999
32602,9,pd,514.758091
42172,11,pd,541.3184229999999
39546,7,pd,473.098168
58247,1,pd,0
28327,10,pd,582.198835
13090,2,pd,253.645516
45050,10,pd,448.56620599999997
32184,8,pd,533.365726
42049,5,pd,375.901181
9543,3,pd,258.804616
28823,11,pd,611.360945
15796,34,pd,1274.870414
25334,9,pd,430.996977
7586,3,pd,288.661938
45930,5,pd,329.419789
30564,14,pd,626.69628
47659,4,pd,294.113859
10203,4,pd,327.459517
27482,11,pd,592.518602
54235,2,pd,198.704756
60626,4,pd,356.539398
29304,34,pd,1473.332708
9750,8,pd,396.955279
11043,13,pd,442.792246
47231,6,pd,342.200717
44325,13,pd,535.058027
13280,2,pd,253.645516
53935,4,pd,351.739427
41627,4,pd,296.772427
12188,1,pd,0
24276,29,pd,1155.02953
24491,8,pd,362.261551
32282,15,pd,619.722183
47475,12,pd,894.33697
39568,10,pd,528.490507
37815,8,pd,478.614302
45311,26,pd,1188.688482
60839,5,pd,278.234064
50376,6,pd,380.839405
53508,7,pd,392.050009
15925,4,pd,334.138673
17364,3,pd,282.702838
15843,1,pd,0
16219,54,pd,1442.936485
45747,23,pd,1142.6078459999999
50261,4,pd,438.284638
58268,5,pd,385.659719
23015,37,pd,1615.943722
51553,3,pd,352.997894
28781,9,pd,555.675194
63029,16,pd,545.525683
31888,20,pd,778.825155
42464,5,pd,332.07835700000004
10320,1,pd,0
42485,5,pd,306.894787
47644,1,pd,0
13684,4,pd,327.459517
29586,9,pd,545.805697
10640,1,pd,0
48190,2,pd,198.704756
57391,2,pd,70.61186000000001
25700,12,pd,547.285126
8901,4,pd,289.69755399999997
40391,4,pd,228.291392
47781,9,pd,460.827219
28348,10,pd,590.691616
12884,4,pd,313.301961
36104,8,pd,533.365725
16312,6,pd,353.354863
9905,2,pd,253.645516
15434,3,pd,118.40757800000002
33058,8,pd,533.365726
24463,10,pd,441.4517
54239,3,pd,234.01068600000002
35653,9,pd,538.59262
29469,25,pd,719.255917
16953,7,pd,403.371517
54163,6,pd,334.277974
47665,5,pd,473.590567
18834,11,pd,938.522553
26029,26,pd,1208.921871
23406,25,pd,1045.659633
49408,4,pd,371.275872
12808,7,pd,391.049577
11496,4,pd,327.459517
33362,26,pd,549.1188980000001
25141,32,pd,1288.438964
36627,18,pd,660.675118
47667,5,pd,473.590567
28173,29,pd,727.332288
14785,5,pd,332.618617
59975,5,pd,98.549713
24548,14,pd,869.33563
13065,1,pd,0
27532,10,pd,496.20180400000004
27855,10,pd,600.154863
46457,2,pd,198.704756
12322,25,pd,613.8516520000001
56990,15,pd,593.855238
54151,4,pd,393.716117
9545,2,pd,253.645516
11961,6,pd,390.013961
20831,9,pd,369.25746399999997
16949,8,pd,414.261915
10747,2,pd,253.645516
49377,6,pd,346.704119
46788,3,pd,283.991499
8894,4,pd,289.69755399999997
9781,1,pd,0
45076,5,pd,401.08475
35199,10,pd,501.92875999999995
10962,1,pd,0
31812,12,pd,576.581775
19145,16,pd,589.023934
55101,2,pd,198.704756
35967,13,pd,520.037144
52837,1,pd,0
12620,1,pd,0
26022,22,pd,1148.786062
13061,1,pd,0
34007,14,pd,591.154975
45483,5,pd,224.88981800000002
14810,3,pd,258.804616
21460,3,pd,12.294953000000001
21856,19,pd,1005.4209099999999
35666,7,pd,494.568146
55886,17,pd,1072.119907
21500,1,pd,0
20092,67,pd,1625.1680549999999
27449,9,pd,580.569256
25828,29,pd,575.13772
33898,10,pd,501.92875999999995
12319,22,pd,608.880218
9466,1,pd,0
23282,17,pd,682.167236
32203,9,pd,549.161708
16272,1,pd,0
52435,3,pd,178.496916
27481,11,pd,592.518602
28867,35,pd,1531.419691
14335,7,pd,377.091456
21702,12,pd,951.319037
8923,1,pd,0
30587,36,pd,1531.8218729999999
32680,13,pd,611.598197
38687,7,pd,473.387407
27992,33,pd,1469.993125
48077,4,pd,251.949791
35254,9,pd,544.444352
8022,5,pd,331.393132
12827,6,pd,390.013961
10005,1,pd,0
46612,25,pd,1128.218293
20534,43,pd,1392.081923
52646,8,pd,394.77073399999995
38688,7,pd,473.387407
24028,12,pd,456.014417
28601,23,pd,627.564072
16121,4,pd,303.521721
42691,25,pd,1156.3630679999999
8876,8,pd,390.048321
14661,1,pd,0
20226,1,pd,0
13031,3,pd,258.804616
15393,5,pd,356.516839
46468,4,pd,364.07652
23651,4,pd,357.428425
13258,3,pd,292.44309499999997
7671,1,pd,0
14619,3,pd,292.44309499999997
61046,4,pd,767.890352
25762,10,pd,557.671601
19579,17,pd,591.356475
39101,7,pd,473.098168
6827,1,pd,0
18950,6,pd,390.013961
25280,9,pd,598.769068
59571,9,pd,452.262003
47241,6,pd,491.868545
8669,1,pd,0
16527,7,pd,403.371517
18791,56,pd,1577.914771
23183,5,pd,313.951335
8035,3,pd,288.661938
20225,1,pd,0
11943,5,pd,310.55642
27062,11,pd,599.367179
10200,4,pd,327.459517
18291,6,pd,348.65056300000003
9544,3,pd,258.804616
22562,8,pd,845.582547
61475,6,pd,848.517889
19549,15,pd,481.764817
34388,10,pd,579.460774
19266,13,pd,987.109229
10340,1,pd,0
37428,11,pd,567.373879
31312,12,pd,584.5332539999999
42045,6,pd,388.682108
17196,7,pd,391.796179
23541,38,pd,1219.498886
46913,10,pd,397.907873
52650,9,pd,494.123112
54794,4,pd,351.739427
34785,8,pd,533.365725
57170,7,pd,863.000247
23000,14,pd,1042.063447
21270,10,pd,401.515078
58040,9,pd,921.9430299999999
11046,13,pd,453.444302
38661,8,pd,491.37614599999995
18047,1,pd,0
15386,4,pd,317.71926
13648,5,pd,320.37703700000003
18712,14,pd,559.73334
20576,5,pd,393.050796
12909,2,pd,253.645516
38695,9,pd,517.411881
27421,11,pd,589.243929
15922,3,pd,292.44309499999997
58271,8,pd,472.570396
14835,2,pd,22.157252
53072,7,pd,392.050009
13060,1,pd,0
9829,1,pd,0
14357,4,pd,327.459517
54573,7,pd,488.826012
25377,5,pd,303.205516
19996,20,pd,1134.675269
58684,1,pd,0
19550,16,pd,509.558456
18693,11,pd,447.912601
15802,12,pd,977.737054
23102,27,pd,1216.018056
20966,36,pd,1293.333299
13322,3,pd,292.44309499999997
17384,10,pd,437.136958
27447,8,pd,569.49063
46048,9,pd,394.658504
48514,2,pd,170.573487
8027,4,pd,289.69755399999997
8668,1,pd,0
24452,18,pd,563.3416510000001
14897,29,pd,1241.998274
30077,9,pd,535.947778
14531,7,pd,344.39408
16945,5,pd,356.516839
20607,3,pd,258.07604699999996
18949,6,pd,390.013961
22801,2,pd,253.645516
21284,28,pd,1283.892056
26275,20,pd,1128.400889
27452,9,pd,580.569256
10266,1,pd,0
21499,1,pd,0
31771,10,pd,569.538345
57163,4,pd,396.57602099999997
8935,4,pd,327.459517
15869,6,pd,390.013961
53083,9,pd,494.123112
36987,12,pd,575.654352
51652,2,pd,198.704756
36980,11,pd,558.160017
27044,10,pd,539.993482
30571,18,pd,700.326119
34347,8,pd,499.79504099999997
18056,6,pd,353.354863
10246,3,pd,292.44309499999997
27927,12,pd,597.420426
41274,6,pd,467.871273
11459,26,pd,622.512057
19230,68,pd,1701.139828
24919,9,pd,363.888467
19354,1,pd,0
10193,3,pd,288.661938
40877,10,pd,533.385972
21468,2,pd,8.861062
16249,4,pd,317.71926
36501,9,pd,496.89227999999997
12453,3,pd,292.44309499999997
17530,14,pd,1021.933875
17123,2,pd,253.645516
43017,7,pd,504.778323
19244,33,pd,1317.529083
17522,42,pd,1404.229863
27476,9,pd,569.83275
50688,4,pd,438.284638
8272,1,pd,0
14783,5,pd,332.618617
26633,9,pd,547.5492409999999
20637,1,pd,0
31002,17,pd,708.42499
12149,2,pd,253.645516
16125,5,pd,308.680821
17180,3,pd,258.681996
18867,1,pd,0
15886,5,pd,318.338441
24975,13,pd,830.613425
22814,7,pd,317.960243
19097,6,pd,343.614606
28827,11,pd,634.778545
12590,5,pd,335.516616
23434,19,pd,1131.910061
13247,7,pd,391.049577
9367,5,pd,348.318383
9360,2,pd,253.645516
30337,25,pd,762.555295
26027,22,pd,1141.058828
45963,2,pd,198.704755
12754,31,pd,658.703107
29186,8,pd,544.036131
8247,1,pd,0
18052,3,pd,292.44309499999997
24117,14,pd,869.33563
11548,1,pd,0
24747,24,pd,1162.1586539999998
15464,6,pd,390.013961
52409,4,pd,438.284638
15326,14,pd,981.583818
29230,12,pd,601.1217369999999
56098,4,pd,351.739427
18913,1,pd,0
12486,1,pd,0
19236,51,pd,1450.084449
12617,1,pd,0
14037,39,pd,1407.682712
36198,19,pd,674.146404
53517,9,pd,494.123112
17965,13,pd,983.136296
21466,2,pd,8.861062
54387,11,pd,533.0401039999999
20858,33,pd,1331.3360969999999
43757,6,pd,452.342285
30466,10,pd,555.380789
56548,11,pd,566.695096
39987,9,pd,514.6203859999999
36053,9,pd,481.33502699999997
54702,3,pd,202.686713
34905,23,pd,729.424997
37406,10,pd,549.671246
15465,6,pd,390.013961
15939,3,pd,292.44309499999997
31374,12,pd,576.581775
17609,2,pd,253.645516
9831,1,pd,0
16305,6,pd,390.013961
34391,9,pd,552.763901
39245,13,pd,630.829745
38581,10,pd,489.101875
21090,2,pd,253.645516
13916,2,pd,253.645516
33581,16,pd,616.189078
43881,4,pd,364.07652
13260,4,pd,313.301961
30100,12,pd,639.092657
47771,4,pd,364.07652
25799,5,pd,303.205516
21096,6,pd,125.070931
20553,25,pd,1213.1565
12460,2,pd,253.645516
49927,4,pd,365.778822
16648,67,pd,1648.346429
45168,3,pd,209.78338200000002
53946,9,pd,494.123112
8623,1,pd,0
46175,11,pd,555.805804
15334,55,pd,1512.008213
33050,7,pd,448.078982
17542,8,pd,429.737345
30872,13,pd,591.736655
18460,3,pd,288.661938
17641,3,pd,292.44309499999997
13241,7,pd,391.049577
37374,7,pd,473.387407
18380,43,pd,1350.92079
15884,6,pd,360.034019
28275,10,pd,533.188171
66949,22,pd,684.181832
28831,16,pd,611.749666
42035,9,pd,368.837947
9359,3,pd,274.50438199999996
18363,74,pd,1667.820812
51235,9,pd,408.839506
50697,4,pd,438.284638
14955,4,pd,317.71926
11624,1,pd,0
10735,2,pd,253.645516
10420,3,pd,288.661938
43793,3,pd,183.35441500000002
10670,5,pd,348.318383
6816,1,pd,0
46386,3,pd,283.991499
55535,4,pd,319.29743
39123,7,pd,473.387407
12753,24,pd,618.96082
55228,4,pd,351.739427
25814,6,pd,327.48756099999997
57846,13,pd,594.964522
39649,14,pd,920.6844159999999
40436,14,pd,540.493118
11128,1,pd,0
54578,4,pd,249.545339
49393,5,pd,442.894724
7714,1,pd,0
11127,1,pd,0
26219,9,pd,540.5687829999999
22760,3,pd,288.661938
15818,4,pd,317.71926
53408,5,pd,360.456079
59144,13,pd,610.873705
19564,13,pd,477.203195
46609,12,pd,983.088401
24536,12,pd,821.355701
7605,1,pd,0
10221,5,pd,348.318383
10651,3,pd,274.50438199999996
23206,2,pd,253.645516
31840,14,pd,610.949692
11495,4,pd,327.459517
17610,2,pd,253.645516
17794,7,pd,419.071283
48193,2,pd,198.704756
56097,3,pd,338.93226
10013,2,pd,253.645516
35764,19,pd,681.533984
33083,8,pd,517.747479
16530,7,pd,403.371517
24902,8,pd,427.81623
53705,4,pd,283.001106
39000,9,pd,496.615003
12632,1,pd,0
33943,10,pd,559.972749
30762,32,pd,605.877983
24704,31,pd,1276.780527
40880,11,pd,538.6128669999999
14538,7,pd,354.362548
24090,5,pd,334.788047
17939,80,pd,1757.727164
14315,6,pd,364.657849
23451,38,pd,1508.097369
25760,10,pd,557.671601
38694,8,pd,478.614302
10303,1,pd,0
40409,7,pd,473.098168
40390,4,pd,228.291392
28325,10,pd,582.198835
44310,4,pd,364.07652
43013,5,pd,408.601182
16765,6,pd,350.100601
53713,3,pd,208.827116
18415,3,pd,288.661938
40324,5,pd,306.894787
26267,28,pd,1215.040951
19802,3,pd,112.61158
47007,13,pd,925.9918809999999
15228,2,pd,253.645516
23209,3,pd,258.07604699999996
19769,1,pd,0
29162,8,pd,521.800636
16364,2,pd,253.645516
58907,2,pd,15.846855999999999
26447,19,pd,964.412116
9132,1,pd,0
52936,3,pd,234.01068600000002
12889,3,pd,292.44309499999997
28427,31,pd,1467.623182
17861,7,pd,353.809663
15779,67,pd,1642.999603
9916,1,pd,0
57837,8,pd,519.059561
33508,8,pd,533.365726
24960,12,pd,368.806334
37404,11,pd,581.942187
29710,27,pd,788.389033
28295,8,pd,527.297687
54575,4,pd,249.545339
13469,4,pd,293.821038
12894,2,pd,253.645516
27139,29,pd,1337.887573
27533,9,pd,493.02105700000004
13463,4,pd,293.821038
8532,2,pd,253.645516
21718,33,pd,1435.607791
24528,11,pd,364.70761
15897,6,pd,390.013961
29301,37,pd,1535.5392729999999
33574,14,pd,608.350865
46357,3,pd,283.991499
19554,16,pd,502.141454
19569,21,pd,1022.709118
17648,4,pd,327.459517
10214,2,pd,253.645516
10092,1,pd,0
18050,2,pd,253.645516
26660,15,pd,573.021351
18463,5,pd,332.495997
14234,1,pd,0
52082,2,pd,198.704756
18213,31,pd,1255.911774
58999,13,pd,546.172507
18082,5,pd,369.155095
30103,12,pd,639.092657
9755,4,pd,327.459517
46810,5,pd,473.590567
23542,35,pd,1192.054836
18214,36,pd,1209.420197
54787,3,pd,352.997894
23600,8,pd,433.908576
10257,1,pd,0
46778,2,pd,198.704756
13656,10,pd,445.208107
37791,8,pd,491.37614599999995
16341,3,pd,292.44309499999997
17551,3,pd,288.661938
26871,17,pd,673.726373
39980,7,pd,473.098168
32651,9,pd,525.223912
9337,5,pd,328.495133
47653,3,pd,283.991499
8073,1,pd,0
38260,8,pd,478.614302
23562,20,pd,1064.091381
16130,4,pd,303.521721
58896,5,pd,712.797701
15839,3,pd,292.44309499999997
42050,5,pd,375.901181
15930,3,pd,292.44309499999997
34819,11,pd,580.369272
10595,19,pd,586.838564
19331,1,pd,0
15656,3,pd,288.661938
17787,22,pd,1030.6524279999999
14598,5,pd,348.318383
26031,30,pd,1354.211235
9110,1,pd,0
11067,4,pd,327.459517
57831,6,pd,413.992362
10216,2,pd,253.645516
53086,9,pd,494.123112
17369,3,pd,282.702838
13735,4,pd,316.19996
27876,8,pd,569.49063
10600,12,pd,453.184253
38659,7,pd,472.907753
48964,3,pd,352.997894
15220,3,pd,288.661938
29685,12,pd,600.914261
29697,13,pd,672.5427129999999
28754,9,pd,611.856827
28611,16,pd,937.491536
62594,11,pd,438.675645
25715,6,pd,512.098639
56301,7,pd,453.69825099999997
49481,2,pd,135.641392
43352,4,pd,296.772427
8631,1,pd,0
26246,7,pd,426.839939
24482,7,pd,320.565973
32252,12,pd,576.581775
34895,16,pd,624.360811
11483,17,pd,469.761511
36926,11,pd,504.653399
33103,12,pd,591.22156
21070,1,pd,0
21033,1,pd,0
45084,3,pd,283.991499
13039,5,pd,296.598299
14552,2,pd,253.645516
54569,4,pd,283.001106
55662,4,pd,351.739427
12075,1,pd,0
37833,8,pd,511.895747
10231,6,pd,390.013961
15789,49,pd,1439.628909
16990,8,pd,406.251687
11970,3,pd,292.44309499999997
39972,8,pd,485.879096
14620,3,pd,292.44309499999997
16523,4,pd,317.71926
36850,10,pd,500.726952
11028,23,pd,587.670523
52846,3,pd,208.827116
15025,3,pd,292.44309499999997
35192,10,pd,499.890724
29688,13,pd,619.192239
19112,12,pd,448.486133
24489,9,pd,461.613929
15834,2,pd,253.645516
30509,10,pd,556.324415
15901,6,pd,350.100601
33967,10,pd,562.886261
54796,4,pd,351.739427
8581,1,pd,0
27425,9,pd,563.8308119999999
35969,16,pd,571.6471
9786,2,pd,253.645516
32931,41,pd,1342.190246
57589,1,pd,0
52854,3,pd,352.997894
57416,15,pd,642.797472
60631,1,pd,0
38670,7,pd,473.098168
11294,3,pd,288.661938
45923,3,pd,283.991499
23618,5,pd,313.951335
38573,11,pd,509.944664
19508,12,pd,580.547022
54162,7,pd,336.635863
23004,21,pd,1244.11378
9020,1,pd,0
36065,10,pd,501.92875999999995
56967,5,pd,473.590568
31387,12,pd,576.581775
33398,12,pd,519.846303
20200,2,pd,253.645516
18384,34,pd,1285.619094
29729,36,pd,1548.187553
36632,17,pd,650.4750789999999
20610,1,pd,0
45594,2,pd,198.704756
32716,16,pd,629.844543
21965,11,pd,867.166489
7724,1,pd,0
9463,1,pd,0
41811,21,pd,982.750085
21299,36,pd,1336.698478
17107,11,pd,986.388902
14780,5,pd,332.618617
53960,15,pd,582.808104
27943,11,pd,625.480534
21083,2,pd,253.645516
38702,10,pd,541.252351
11636,1,pd,0
14354,5,pd,332.618617
12042,2,pd,253.645516
59552,1,pd,0
54244,3,pd,234.01068600000002
29215,8,pd,519.142069
19522,15,pd,450.192149
45595,3,pd,352.997894
30459,10,pd,555.380789
65625,6,pd,477.203558
15473,3,pd,292.44309499999997
13293,3,pd,274.50438199999996
43354,4,pd,296.772427
27553,35,pd,766.172421
14082,6,pd,398.212417
52438,2,pd,170.573488
17975,8,pd,429.737345
52524,4,pd,364.07652
29594,8,pd,521.800636
33603,22,pd,742.553099
35621,9,pd,496.89227999999997
25601,35,pd,1454.624288
14761,5,pd,335.516616
17388,8,pd,424.230383
45161,2,pd,198.704756
15693,5,pd,308.680821
15057,4,pd,327.459517
19242,39,pd,1360.209818
25755,10,pd,557.339238
18026,1,pd,0
39868,10,pd,509.395931
39094,7,pd,486.149251
37844,12,pd,551.4842649999999
18262,10,pd,440.69818
26725,17,pd,1160.385437
33357,17,pd,453.858571
58904,7,pd,496.56870399999997
33478,8,pd,439.963264
58571,13,pd,963.908282
38706,11,pd,542.160849
9760,4,pd,289.69755399999997
20666,5,pd,121.63704
33954,9,pd,552.763901
27509,11,pd,590.774395
27499,13,pd,630.82063
16253,3,pd,282.702838
28850,41,pd,1352.739953
50691,3,pd,352.997894
47251,4,pd,302.269477
37792,9,pd,496.412626
51572,4,pd,291.914928
10333,1,pd,0
17950,40,pd,1331.327712
7243,1,pd,0
61305,25,pd,720.242817
15237,3,pd,258.804616
58034,7,pd,729.2017079999999
8942,2,pd,253.645516
10299,1,pd,0
21701,10,pd,501.590205
8170,1,pd,0
34835,9,pd,527.869839
19272,11,pd,522.9711580000001
8974,1,pd,0
54813,8,pd,491.402387
31325,9,pd,534.521923
45075,6,pd,411.20711
45514,4,pd,319.297429
9437,1,pd,0
12045,2,pd,253.645516
20433,29,pd,1246.440352
43557,20,pd,1125.472884
10636,4,pd,327.459517
23080,7,pd,507.631861
23697,18,pd,1029.096336
15852,1,pd,0
40449,10,pd,533.096733
10410,3,pd,258.804616
38264,9,pd,517.411881
15203,5,pd,296.600442
18487,6,pd,353.354863
16696,1,pd,0
47471,10,pd,584.507056
18659,10,pd,434.729088
32225,12,pd,601.475837
30920,11,pd,580.616971
23621,6,pd,317.13208199999997
28729,8,pd,527.297687
28428,30,pd,1489.92303
14196,3,pd,292.44309499999997
51219,2,pd,198.704756
48517,3,pd,283.991499
38246,8,pd,512.184986
31760,9,pd,534.521923
12839,2,pd,253.645516
11601,2,pd,253.645516
51649,2,pd,198.704756
49390,3,pd,283.9915
9907,2,pd,253.645516
58028,3,pd,668.537974
47477,16,pd,1068.548266
53813,3,pd,234.01068600000002
17519,48,pd,1423.858192
12831,6,pd,390.013961
56733,7,pd,827.872486
30032,10,pd,546.082778
15526,1,pd,0
15862,1,pd,0
47681,4,pd,302.269477
13089,1,pd,0
32300,13,pd,632.6499220000001
25353,10,pd,463.240845
39569,11,pd,529.399005
29580,10,pd,550.842177
43553,21,pd,1012.771614
22732,14,pd,546.680897
34778,8,pd,499.79504099999997
54255,10,pd,463.153034
32671,13,pd,611.598197
9983,2,pd,253.645516
10659,6,pd,390.013961
61297,19,pd,656.499998
22557,9,pd,371.686439
30923,11,pd,580.616971
21519,2,pd,253.645516
24011,19,pd,508.07287
33136,13,pd,607.733992
15883,6,pd,360.034019
14829,4,pd,303.521721
16359,4,pd,334.138673
59864,10,pd,517.335233
36984,13,pd,562.686106
19799,2,pd,70.03284400000001
9311,9,pd,362.512139
30990,14,pd,606.941256
37893,10,pd,536.705679
27918,10,pd,590.691616
58269,7,pd,437.26446599999997
46790,3,pd,283.991499
34436,11,pd,545.481373
31420,14,pd,606.941256
62597,23,pd,595.900977
39536,7,pd,473.098168
45492,3,pd,283.991499
15639,2,pd,253.645516
45613,7,pd,392.681125
12383,6,pd,390.013961
35660,7,pd,494.568146
15055,3,pd,292.44309499999997
27556,39,pd,1258.706596
16732,5,pd,369.155095
25178,28,pd,1240.5982529999999
19979,16,pd,549.585513
31200,35,pd,735.208629
45072,6,pd,483.712927
35253,9,pd,544.444352
21882,3,pd,257.079407
32179,8,pd,512.846125
18478,2,pd,10.07296
6414,1,pd,0
22588,51,pd,1711.149206
26006,31,pd,1210.437463
39519,4,pd,296.772427
32176,8,pd,499.604627
55118,8,pd,421.15809099999996
25414,16,pd,954.562864
47666,5,pd,473.590567
15926,3,pd,292.44309499999997
10887,1,pd,0
26033,31,pd,1381.459887
36974,9,pd,544.444351
21844,27,pd,1153.5159879999999
39877,9,pd,487.825155
58558,2,pd,198.704756
30929,11,pd,580.616971
19529,10,pd,435.259005
45508,5,pd,401.08475
