n,metric,mean,sd,median,mad,min,max
2,fd,NA,NA,NA,NA,NA,NA
2,fdr,NA,NA,NA,NA,NA,NA
2,mpd,234.77273879017,35.917859123546,237.157208002,15.28748000343478,27.605177006,271.824373
2,pd,234.77273879017,35.917859123546,237.157208002,15.28748000343478,27.605177006,271.824373
2,raoq,7.994345254770217,4.890195403239907,6.565379721609741,3.9466451120510877,1.2481723766221824,23.62754625006264
3,fd,NA,NA,NA,NA,NA,NA
3,fdr,NA,NA,NA,NA,NA,NA
3,mpd,237.51598559343333,20.01422544668329,239.8728013333333,8.306389061599972,133.23426266666667,263.7057393333333
3,pd,356.27397839015,30.021338170024936,359.809202,12.459583592400001,199.851394,395.558609
3,raoq,10.782379244131578,4.4377045656069,9.40948813267052,3.201910749945343,2.195928444175742,24.58631455517934
4,fd,NA,NA,NA,NA,NA,NA
4,fdr,NA,NA,NA,NA,NA,NA
4,mpd,237.35077747845432,15.89317613067876,239.88237708333332,11.676530117370636,174.45336000000003,266.74183566666665
4,pd,465.774939840242,38.26254827892649,474.83944099999997,31.763868072299935,326.81829100000004,531.91944
4,raoq,12.333234112674042,4.275548101313579,11.350176713625576,3.153888918901405,4.226399953543858,29.587375691397625
5,fd,NA,NA,NA,NA,NA,NA
5,fdr,NA,NA,NA,NA,NA,NA
5,mpd,235.420451520164,13.700208438391385,238.48480679999997,12.43733006292,178.1069552,260.1338818
5,pd,563.94704320041,49.69321684558868,579.9081345,36.29375592780001,393.830596,644.461741
5,raoq,12.929111493607605,4.499399726288748,12.376564117301804,5.169563848882886,5.457362148486393,23.86549816382455
6,fd,NA,NA,NA,NA,NA,NA
6,fdr,NA,NA,NA,NA,NA,NA
6,mpd,236.90760166014533,12.751627968091487,237.1503926005,12.34084858374128,173.86602686666666,258.9753994
6,pd,673.054571260436,52.84069127886937,686.2831545014999,51.8210220213002,478.334059,757.623963
6,raoq,13.73178218474092,4.439827779060099,13.933360913554605,4.874442476262331,6.286853572593375,28.560486824544213
7,fd,NA,NA,NA,NA,NA,NA
7,fdr,NA,NA,NA,NA,NA,NA
7,mpd,238.26980284777903,11.021851725647698,238.92786204761904,9.350354015,184.99666133333335,255.7080852380952
7,pd,778.36480117056,62.39932329554681,785.7331805,51.47369183373481,493.550427,863.90435
7,raoq,14.394669053354528,4.25766617789824,14.114731899376189,3.9624478136941255,6.543253158917825,26.638062355532803
8,fd,NA,NA,NA,NA,NA,NA
8,fdr,NA,NA,NA,NA,NA,NA
8,mpd,237.8466684282843,9.358185852165574,236.7836867142857,8.246226892125012,208.04105860714287,260.2581311793214
8,pd,871.22908479028,66.98213079475357,879.906373,67.24946170530012,691.2899189999999,1004.885662003
8,raoq,14.7414674893367,3.4837804778090664,14.706908084877615,2.916635221018925,7.183115112460809,24.54565997585179
9,fd,0.005202642079540761,0.011847255546694864,0.002001424111062855,0.0024329768473227292,1.937258936145973e-5,0.08001874830815248
9,fdr,0.45757368867019044,0.09014516207381972,0.4599038843163054,0.08078698360145634,0.25757188666757,0.7292878348325543
9,mpd,237.83286791186268,7.278288711807573,237.523696417,7.036772829285247,218.740362,257.84061411177777
9,pd,966.171770770882,67.21532960768492,968.182604,65.46697916553477,802.731612006,1115.059767003
9,raoq,14.442498796989316,3.179749439942455,14.220436181860276,3.3532621160815044,7.83538930453353,22.699910900145717
10,fd,0.028373087125595806,0.04049002032241303,0.01369139021959246,0.014944316825984719,5.796879620790941e-4,0.2041606544691426
10,fdr,0.5879128876726227,0.09765498320051218,0.584859208136381,0.09831176128662567,0.3939120671356086,0.8198728521130301
10,mpd,236.97217944953854,9.0604043191820125,238.95756706666666,7.884084404958102,201.54186053453333,252.62493737777777
10,pd,1057.499177291026,95.68702837215164,1065.6345025,90.85870879470002,671.164631006,1203.917139
10,raoq,14.123762356197863,3.349654152898925,13.732447507156891,2.3933281462048073,8.525049288652486,25.73130620958429
11,fd,0.07668017407305365,0.08673198722403738,0.05030647881564808,0.042726171078343936,0.00208662312096501,0.5912389153844267
11,fdr,0.6874298377282239,0.08947975657925582,0.6881797750938474,0.0846205177210199,0.4623070346761759,0.9364193438602216
11,mpd,236.46691828122908,7.896740365300784,237.76725703636362,7.385530818906119,214.752220146,254.40882276363635
11,pd,1138.54002428076,94.22207636481556,1148.257411,102.49020097865215,894.794694,1336.119829
11,raoq,14.831644723017593,3.2569881419137117,14.356662974967637,3.032888387295259,7.240029803521774,23.30213254940405
12,fd,0.13396050620380018,0.1269447114389628,0.10635103439765142,0.07931714077931612,0.00638121644182431,0.7834745905362637
12,fdr,0.7481469220540585,0.08274785962203625,0.7556819797101082,0.07164236210265158,0.5316342283145727,0.9699584135301133
12,mpd,235.90368030876868,6.659010124040013,236.09012961363635,6.137444685654543,207.7698345156515,251.21996995454543
12,pd,1216.631647290794,84.63680992040695,1221.534212,89.86332599580001,945.296982003,1380.394571003
12,raoq,14.801116744295115,2.6830164061768116,14.466666044067907,2.5323862895021114,7.35507895097843,22.64803071606699
13,fd,0.241233536195218,0.21601359829838981,0.1723848199574618,0.13923909554394942,0.01635707844294661,1.0009266403133077
13,fdr,0.8049674704703802,0.08755775929986453,0.8027033943866988,0.09756514008278037,0.5980165691063867,1.0001157831082483
13,mpd,235.99686419909713,7.067297828666974,236.64347379510252,6.492245659165139,210.1097698974359,249.45749510302565
13,pd,1296.335011200798,104.31011954561782,1312.3702825,94.73793317507618,972.800307,1503.960143003
13,raoq,14.360903275716185,2.6530898111846346,13.937255036707544,2.496945405594552,9.488222294625114,22.15187308756198
14,fd,0.4344398441417676,0.31733606252057645,0.36373704201995954,0.2113953913679,0.02729164372844351,1.7558741220745069
14,fdr,0.8775421269253083,0.07925141142178156,0.8812485954615974,0.07513930278383521,0.6375345296417477,1.0729059957696916
14,mpd,237.31326926399473,5.489700945345503,237.2554633241758,4.933109078607734,224.21344997845057,250.5913552747253
14,pd,1406.38087442604,95.26204081294593,1414.3693860015,114.32335271937221,1207.515465003,1605.890854
14,raoq,14.644280047960226,2.2282376683757725,14.518420745870515,2.4217296656340364,9.245723250748624,19.175554461189655
15,fd,0.7802341469708327,0.6089226207149756,0.581659027736468,0.4740099177339563,0.08794939658715477,3.037160441888845
15,fdr,0.9404375463996735,0.09003919490132811,0.9345079638453178,0.0960787641948468,0.7379536888506506,1.1489694115577258
15,mpd,237.52543504572515,6.11132367223331,237.78579124781902,5.422494788823468,219.70375992447617,252.3231179809524
15,pd,1488.00019986151,108.12922362528873,1493.7260245016,98.02081655099987,1244.075757005,1725.676895
15,raoq,15.001435747597666,2.268483380201977,14.665987068345423,2.2098525925244683,10.024980579613755,20.001114677650328
16,fd,1.1805807864669076,0.8654699734631895,1.0241779601337557,0.5952072795748105,0.06301748909984356,5.009064972927204
16,fdr,0.9958023454236518,0.08679292151221978,1.002989769938373,0.07526572235767397,0.7078359838926871,1.223121451747491
16,mpd,235.93394499949233,5.690998596808041,235.15914703333334,5.512035243277515,219.62019228408337,247.89361705
16,pd,1551.549591911272,109.28398918531504,1544.1254815000002,127.82218331634748,1323.255231006,1806.165007
16,raoq,15.331242194727443,2.5999737774411917,15.001945510352735,2.6203105153484274,10.180503354368232,22.10770330643562
17,fd,1.7719357187312996,1.5045797350054742,1.4555432949145684,0.751252578636197,0.21806238904499783,10.459728883298324
17,fdr,1.046300580080064,0.0896068996381894,1.0480263156157748,0.06625734780346754,0.8266517619051881,1.34103481692311
17,mpd,236.89616785107035,5.9698851693835024,236.977017493,5.6792295504915105,216.31247916211765,248.4043568235294
17,pd,1641.367799141598,122.7230305936951,1653.883656502,106.09580931105891,1303.1305130091998,1952.077748
17,raoq,15.342680133748072,2.492141412388558,15.011121495800413,2.180679156855504,10.849514126782491,22.33599901082764
18,fd,2.0759651640478447,1.3924572080380295,1.6213964908503655,0.8782999676745212,0.40074563823815407,6.675716325241621
18,fdr,1.0718637322086517,0.08603717266052989,1.0622727726381893,0.07707085537828233,0.8919871552554864,1.267833532838743
18,mpd,236.3265390840442,5.141152230990914,236.80580513432028,4.936867040167427,223.9495886081987,247.0460869869281
18,pd,1706.770043736692,117.52221445695352,1702.3736785014999,124.0032088303239,1305.234615,1939.711652
18,raoq,15.105601516645894,2.2655334101297515,14.852284433935221,2.3688251551150827,10.78793222130631,21.38623302356586
19,fd,2.894971009182225,1.9787558381214987,2.2330924798431044,1.445757058137101,0.1071739904410307,10.133797863086734
19,fdr,1.1155098377077544,0.09509682623821876,1.1056389236854447,0.09005725553968993,0.7564168160288257,1.3357387639853069
19,mpd,236.78305365266513,5.115464451147421,237.24415837442692,5.068458271862172,222.60542604709943,247.12971026900584
19,pd,1791.21248677143,116.27415473625958,1795.6442490045001,103.39504363057175,1506.392216,2062.189455
19,raoq,15.014643949017934,2.195267735980106,14.602188769068851,2.2475914840025895,9.197383131331048,19.653334617912147
20,fd,4.13728674957567,2.7964297368653592,3.356885459765447,2.1997254827132258,0.5715238471425096,15.766121175979048
20,fdr,1.1668651087561732,0.09790961532793563,1.1634235272707412,0.10179115300767758,0.9324580326604524,1.411612864315508
20,mpd,236.5351853031886,5.391971465799716,237.28256904240527,5.059965407346322,217.41038902135264,248.47374249473685
20,pd,1875.502829961886,129.9708563325868,1887.5899050015,100.12378605809987,1595.603755002,2199.1441370032
20,raoq,15.376844214755984,2.250448025950208,15.375982003085717,1.9003646460419874,9.09057046484754,21.66144934177964
21,fd,5.013563566317998,3.017353681197688,3.9610774903018733,2.416417601065974,1.166593145517737,15.189972826412662
21,fdr,1.2004665755223092,0.09002924006598738,1.1877543619297906,0.09708219529398918,1.0194476463815674,1.4050592053845838
21,mpd,237.090525120444,4.157157570027786,237.3751609952381,3.91335294525182,223.52788972409525,248.36551383809524
21,pd,1942.172203371662,121.51807112596909,1947.9671195,121.27630416312383,1656.544376,2237.544178
21,raoq,15.522267972018213,2.2184887171798726,15.397051402701113,2.3075639811348414,11.301768967306314,21.688008951289525
22,fd,5.594186992480014,3.3066672485330937,4.785159055419462,2.880671657724423,1.2619866990148558,17.672493135947885
22,fdr,1.2173847894509016,0.0907093826353213,1.2161414402632715,0.09419385678208723,1.029513028993039,1.431898478799882
22,mpd,236.00301231995863,4.91058768524833,236.7203259395303,4.541379921057752,217.6503963682381,244.68270983549783
22,pd,1994.475028116926,134.81045979565616,2005.0276350016002,137.59054322777607,1671.718102,2234.984897
22,raoq,15.518544906631528,2.221233313925832,15.178425947319257,2.2921613123955114,10.985052006888674,21.862874070452868
