grid_id,n,pd,mpd,raoq,fd,fdr
15204,20,952.183073,184.4579688631579,10.007964172388814,0.2678421213686354,0.8481738126643803
36596,288,10603.4148360628,230.17675368537127,16.627328224703472,2243.8310276648294,2.623455902954656
11047,41,1651.334403,204.81207480243904,13.115262681886962,13.940165267708384,1.3900598205918016
51994,555,16003.7780680574,231.71475368772758,14.762956743105512,2516.427791016769,2.661325891212764
32653,4,408.240151,207.2418186666667,10.071999438364625,NA,NA
25818,7,639.657373,213.95216685714288,20.23024431281331,NA,NA
22273,91,4382.343752003,224.08363288797804,16.82196546751885,511.99036836651163,2.1810103366892837
33138,188,7735.6563700428,228.64569604938012,17.68511002299847,1326.9886571888333,2.4567354992302297
23561,80,4400.053691003,227.5140164130497,18.230802600328957,542.5597186271265,2.1968780184093912
29646,9,894.85326,225.9698936111111,21.09587155571381,0.016766474968422432,0.5998673446334349
21933,5,471.268129,214.651277,7.081276973943035,NA,NA
22718,58,3504.58899,223.7808259600726,16.609496314151286,152.5598026330873,1.8746923827866901
51682,231,10097.1713890302,230.61137344046475,15.734624636742273,1385.713479618182,2.4700695403085526
39101,208,8693.8254435242,228.89122129403611,16.112923531091567,1190.0019015400615,2.423502415506918
50919,241,8130.761030518,221.27562201380775,20.716251950942745,1796.8313317178856,2.5516048206967588
28778,10,980.766397,227.07830884444445,20.492964125752835,0.044986911243255774,0.6786342464364364
18523,26,1536.798644,216.97507857538463,11.919605413883007,2.4215673213885323,1.1168942842063863
30026,3,366.047078,244.0313853333333,8.358284863673708,NA,NA
5096,2,0.31462599999999996,0.31462599999999996,2.471068392077499,NA,NA
50789,59,3618.218583015,229.10795096719463,17.51910383571104,147.44221842347218,1.866713774214682
14563,10,643.270934,190.05347682222222,10.392897729168595,0.0023079640379832103,0.4681700525144823
46467,103,4826.279342017,221.51912806829128,16.102215268753657,388.0921148159555,2.106768675210933
12449,10,414.255501,105.66621106666666,5.513133157856918,6.854772369990537e-7,0.16962862029627063
8189,4,76.359621,38.18519866666667,5.344941534368438,NA,NA
12167,13,511.008176,136.0592254102564,6.749948878196399,0.0020181018654615904,0.4603815232052177
14146,13,644.939692,169.48370030769232,9.48435146538366,0.0084834753207898,0.5508986715378376
10326,5,83.700883,34.9240768,3.8379074505413207,NA,NA
6077,1,0,0,0,NA,NA
27992,486,13867.9407068304,236.54341717067706,14.696235459618997,1853.8692459918657,2.561591582660681
17642,9,538.7884559999999,182.90984177777776,10.569947489197213,2.9825052888176495e-4,0.36251222161234725
66947,83,4164.4480125,228.67289055803704,18.867275766075974,393.38410462463304,2.110338397312334
12847,7,522.525092,192.4921140952381,6.916225495480467,NA,NA
43777,1336,25058.2156856182,232.4160669921189,12.944147847758519,3801.9300270707395,2.8022089442852622
7291,4,14.967161,7.4889686666666675,2.201377658462882,NA,NA
45964,233,8772.9711715442,227.66045522728913,16.78789414085646,1640.5957660526244,2.52275571275311
30874,5,601.706877,243.0444858,13.600822499208956,NA,NA
21670,98,3954.394854,216.44387884094257,15.976754443761163,258.07971993677853,2.0020237944249657
10723,1,0,0,0,NA,NA
8917,1,0,0,0,NA,NA
38234,299,9396.1590580316,224.66394673260797,16.15879482098089,1473.942266614215,2.489201529130291
23198,34,2186.06319,219.71765869162212,18.300115003919288,47.619318344902865,1.6207756254557397
39884,979,22413.8630845934,232.20469398100676,14.450272869880845,4062.9724570407443,2.8255661868029485
24051,12,1060.611681,217.99412145454545,14.009584800699546,0.3578403457303498,0.8794500199559797
11277,7,275.853809,96.06764476190476,6.653934048919508,NA,NA
29721,531,15188.7577941788,236.776339192219,14.454739332830693,1758.6071093089297,2.544755742467065
17959,65,3336.865665,219.0203224,15.69370284643146,173.43490051729646,1.904987200155296
19526,39,1758.172278,204.3914241808367,13.223946417844834,15.153623748303465,1.4046384824795186
34466,662,18844.8037886164,234.38219727003369,15.666371400367163,4291.3802954942585,2.8449499166154673
39956,529,15554.3650240488,231.12088050682223,14.239783095284237,2639.8040612783984,2.6772964466017157
21679,72,2964.675453,209.71323714514867,17.09384955687577,149.1439631263851,1.869393420851614
14579,20,868.528815,157.7122134473684,9.510415261538231,0.24035560021895586,0.8367713087876392
23621,13,1177.604877,221.03383282051283,13.945048779956199,0.6696454294245697,0.9511097059606158
18938,10,674.630195,197.1552791111111,9.74003698279768,0.0015077912759247551,0.44390767437437045
24749,42,2864.800738004,231.08815263549826,12.942132910594236,18.243068543110414,1.437597259600852
45079,818,19119.5672510656,232.71526250981614,13.365890540170206,3140.028883434083,2.736003857531338
11460,47,2086.423353,210.35040309343202,15.841311148285314,41.567312070735575,1.5934703715048495
32298,176,8297.0642980376,232.80364895373896,16.606702694739585,1074.2024523450352,2.3926863248849246
33038,5,529.639567,226.5687706,14.471354440793917,NA,NA
24416,38,2634.931668,228.13112659743953,15.553648506624457,41.47889640560371,1.5930463032342956
45740,186,7899.999665043,230.2346609022351,15.732588378026284,1113.191438262947,2.4033733003443696
28797,12,1043.363429,226.51592865151517,17.907451611663095,0.06052434025004673,0.7042733551777303
12367,14,1158.832414,223.04195185714286,10.657486856154884,0.08268435135676777,0.7322812521388065
8097,5,348.07039899999995,163.2877872,6.597698664080695,NA,NA
14519,66,2231.932673,199.8329844041958,14.415844524000978,58.431152613076385,1.6627637836943872
15847,6,705.681847,236.91902613333332,11.189605446073404,NA,NA
9313,16,1078.0813660000001,203.08448209166667,12.005492222707755,0.551784117290564,0.9283701101312095
46823,331,11577.2527460612,226.2826180288044,16.48358361620218,2149.4287105684252,2.6093983335731687
59124,16,950.452226,199.78580851666666,21.21126092516576,0.5953747925336165,0.9372356623642852
12800,18,1340.137767,218.0152604248366,11.259468753897064,0.48379770194501387,0.9132358990295629
15483,8,588.183573,191.07598103571428,8.820379605368938,NA,NA
24304,174,6986.922628406,227.88742997495436,16.412336373670822,784.9571374663193,2.3006774873820777
10234,3,290.571465,193.71430999999998,2.1583202118219167,NA,NA
35689,50,3139.7874930092,224.85455792689862,19.00723320649254,129.71982141383322,1.8370703710472025
21968,64,2516.127435,218.32249740426587,12.964151939751194,36.15978152111381,1.5659512028206857
19358,4,441.680934,222.8715023333333,5.360472624053863,NA,NA
13951,5,269.81263,115.5172136,7.400167079117987,NA,NA
39540,135,6407.4315895152,230.06367384168456,15.601671992380115,583.2256637587107,2.216815647411853
