n,metric,mean,sd,median,mad,min,max
2,fd,NA,NA,NA,NA,NA,NA
2,fdr,NA,NA,NA,NA,NA,NA
2,mpd,260.48027353022,104.37654315588719,247.468472,15.287482971600005,45.749454,650.100056
2,pd,260.48027353022,104.37654315588719,247.468472,15.287482971600005,45.749454,650.100056
2,raoq,7.9633735530424294,5.132220286416837,6.714705075023233,3.963155019995684,0.7902531256599207,34.74771637670935
3,fd,NA,NA,NA,NA,NA,NA
3,fdr,NA,NA,NA,NA,NA,NA
3,mpd,251.7152859468667,64.00923681773284,242.1693583344,13.57660359178143,173.18508533333332,520.283058
3,pd,377.5729289203,96.01385522659928,363.2540375016,20.364905387672156,259.777628,780.424587
3,raoq,11.411106412847502,4.549753823516511,10.822316094183616,4.155128726919171,3.516943515379771,25.5968682529096
4,fd,NA,NA,NA,NA,NA,NA
4,fdr,NA,NA,NA,NA,NA,NA
4,mpd,252.843405450189,54.706929254897865,241.38182675,15.612396120649958,181.9674713348333,455.1843525
4,pd,497.628932370378,112.56614034256803,478.387804,35.90918357249997,345.353513003,904.590844
4,raoq,12.304400638137823,5.240583572955266,11.431420993439822,4.491690830865795,2.411618048532009,31.47791205244865
5,fd,NA,NA,NA,NA,NA,NA
5,fdr,NA,NA,NA,NA,NA,NA
5,mpd,249.3889144822568,46.919671743780356,237.77773490127998,14.767148784142329,206.5120592,419.0568556
5,pd,597.547211460642,120.78730300266511,577.313303,45.885715356599945,449.087583003,1037.447664
5,raoq,13.378193419735359,4.41663868052653,12.737632624603709,3.9271093268270336,5.912898879043837,26.61568061917236
6,fd,NA,NA,NA,NA,NA,NA
6,fdr,NA,NA,NA,NA,NA,NA
6,mpd,245.55235006349466,38.206873837444604,238.90391669999997,11.045455298920045,209.8441944,447.1091554
6,pd,695.537598790484,112.5617685121923,687.131254,61.745740641899985,538.670248,1149.788392
6,raoq,13.661796355782997,3.862032951133728,12.923400004242914,4.056854798616084,5.04604739609397,24.819374680139017
7,fd,NA,NA,NA,NA,NA,NA
7,fdr,NA,NA,NA,NA,NA,NA
7,mpd,249.582110497292,42.30450759061698,239.34116995238094,11.408889400635397,205.14544209523808,430.1716176190476
7,pd,808.201985610522,143.57363546766913,796.878526,66.18241002240002,550.84469,1228.848695
7,raoq,14.680821097500395,3.7761202741491253,14.505336642519604,4.22079912685005,8.312676158161294,26.414922100947017
8,fd,NA,NA,NA,NA,NA,NA
8,fdr,NA,NA,NA,NA,NA,NA
8,mpd,248.2627506858508,34.66112754699371,238.13334116071428,11.525295350699997,195.680443,349.7752361428571
8,pd,921.505824010546,150.0308214483283,895.235482,90.90808307897613,677.727304,1369.152569
8,raoq,14.780507061864665,3.1840751681502484,14.411548646634348,3.4802115902783277,6.584844868868492,23.06301263112005
9,fd,0.005344024598558314,0.010231135977407414,0.001712550088328935,0.0021689347827864515,1.3479114867886276e-5,0.0750877168187984
9,fdr,0.4597584022361617,0.09290228327195975,0.45102638078432994,0.09170260217100748,0.24615443889274863,0.7235126226549645
9,mpd,246.2877330212631,28.18307333493762,239.15965380555554,8.70722446813338,217.2826000555556,336.0824342777778
9,pd,1003.668826510684,148.54691599288125,984.5315650015,80.69893950917616,769.536771,1457.350445
9,raoq,14.009757851143165,3.0238459684327204,14.181334169616088,2.88355401720713,7.690584828931163,23.20727370482958
10,fd,0.023131594009881407,0.02901162717494051,0.015324796843764955,0.016941074811188,9.35619748512278e-4,0.16457638050341755
10,fdr,0.5832207550341094,0.08635274023864196,0.5931605060910717,0.08421919972829378,0.4182032682605212,0.7980791011703255
10,mpd,253.7914463761648,37.54778386503225,238.8394409003,10.693141387811433,218.35430646666669,387.4164491339333
10,pd,1129.9454317308239,198.53828604736142,1081.1194545016,109.41202375740005,849.126909,1598.047236
10,raoq,15.23348679659472,3.7533455847225805,15.013877062797707,4.077681902988011,7.561632428614778,25.377911279998663
11,fd,0.09379163996945618,0.10463890456158742,0.05615598528129742,0.056837662865519833,5.492256178125043e-4,0.5446915567438966
11,fdr,0.7000477567970534,0.098760049242953,0.6976924212874942,0.09820178690047951,0.3912630610014551,0.9268700103280042
11,mpd,247.39959715595273,28.937853550855564,238.30381776390908,8.691756248149801,219.3182037090909,355.97144102
11,pd,1197.72554915574,178.38678718629404,1164.0288505030999,105.01760402910004,895.9530749999999,1689.504431003
11,raoq,15.07619058189728,3.099440841853323,15.068306109382696,3.2001131566461165,8.77942840302528,23.6274802615298
12,fd,0.18363165718731309,0.24483514244824275,0.11756599695626306,0.12117766250834905,0.0010978708920739,1.964983981420138
12,fdr,0.7600818819376942,0.10733142454554817,0.7652050068208931,0.1039354684229387,0.4266472088944706,1.088102672042334
12,mpd,245.22061559870048,26.516911299186177,236.22309123511516,7.928361430620172,211.0057804242424,319.70967753030305
12,pd,1271.6196945771121,186.25211786105345,1225.0444015,117.3308475885,933.955384,1826.507676003
12,raoq,15.238836389501094,3.1024057230262705,14.680526880686745,2.9211176567284807,8.732798392568343,24.731684186935645
13,fd,0.3433821139737956,0.30667106986515486,0.2305729268442871,0.18795575859729413,0.03653641861412829,1.3659459279024009
13,fdr,0.8418933404238327,0.09038712837430349,0.8324138151588996,0.08557528221165688,0.6612120305357261,1.039750621118137
13,mpd,252.65782992942124,29.03662780742502,240.97615689766667,12.000662896080598,206.66885764102565,335.3395402307692
13,pd,1419.037437801238,210.81368785293319,1376.1247030031,170.7125855821239,973.846597,1962.794557
13,raoq,15.384348592625503,2.7302648952874695,15.126512498189665,2.640770199665132,9.877708947511769,24.463453890977156
14,fd,0.5719132970704169,0.5797621136112127,0.39998733704501965,0.3254233366813934,0.06374529558796964,4.067377485428825
14,fdr,0.8948102955650945,0.09840306305530833,0.891750408584308,0.10952062347102005,0.708852731823042,1.1916927852285346
14,mpd,245.86914790072203,28.24431063246096,236.30210463186813,6.719566254207706,223.86436683516484,385.77963533012746
14,pd,1441.506958061208,186.95060059867228,1390.322122,141.3344670214239,1181.589818,1982.6562840032
14,raoq,15.426994806238783,2.843489871411588,14.854975948802547,2.747160434574184,10.372644687356946,24.033211675687884
15,fd,0.875358090925453,0.8707159755344146,0.5995241158032927,0.4777833084767007,0.04069146120269777,6.444069279135496
15,fdr,0.9448527639340385,0.10487274042420285,0.9380496260987209,0.08328408588106109,0.6701745180083107,1.262248970344274
15,mpd,247.66644023607037,26.355518292052153,238.08406039135616,8.357712834264685,208.1153832380953,346.6134092761905
15,pd,1553.419583166242,194.65240535879659,1506.4726425016001,147.52736579418317,1171.971005,2091.761007
15,raoq,15.589242070221507,3.2009230640806003,15.035911102587495,2.68566954249164,9.137106894804276,24.99294879866924
16,fd,1.2042335073295258,0.9257282653890386,0.8894838466123012,0.7253315373284703,0.11638741979842344,4.800689182108095
16,fdr,0.9922154168914336,0.09766876929493676,0.9854672572404934,0.10494549436899883,0.7642549407805291,1.2166424028952914
16,mpd,247.58901464613825,24.076189024937918,239.39809424191668,7.985962389877505,220.73370431766665,332.23163059166666
16,pd,1637.8625570211059,225.27156799558466,1581.4868705,155.16005375612778,1185.217991,2258.659289003
16,raoq,15.254051190166798,2.7811015900487064,15.044847138070082,2.7082954018698833,8.807157932538214,22.225440545076182
17,fd,1.4308552182635699,1.0347681570671774,1.151338750079824,0.8688181947493556,0.27465275967717756,4.842801146049809
17,fdr,1.0177970956330957,0.09187413963353773,1.0177463546122367,0.1123632621750599,0.8508401899742557,1.2179713694499563
17,mpd,244.11097510073765,18.924484279007725,237.88024285311764,6.485727594366176,221.11054961764705,293.1535479264706
17,pd,1694.38786898127,200.42312127413012,1653.1187705016,140.2977967731278,1405.824945,2249.324469
17,raoq,14.70183961048923,2.1452395510685247,14.581417137105523,1.9159671303467152,10.528394452904935,21.66408696246523
18,fd,2.2964733318254016,2.080398063695805,1.8316146824142632,0.9936474276945725,0.328632668199018,16.301120034176193
18,fdr,1.0816705608450279,0.0884010866257632,1.0785846971269415,0.08258130283838602,0.870139415255642,1.417513424895465
18,mpd,244.0362061592614,21.621170572167237,236.88643185000652,6.964482878733298,223.62748218333988,328.02363049706537
18,pd,1751.793622961588,201.7987021748479,1716.921705501,170.20316496268245,1402.886896003,2356.7431150029997
18,raoq,15.27285927938672,2.239632081622655,14.975542085802893,2.076518657571869,9.512114245111094,23.301791583257383
19,fd,3.4242209425472723,2.441539875793745,2.8580697650803195,2.248780105956714,0.18115556891094647,15.083206903048277
19,fdr,1.1350767860318933,0.10553015184136108,1.1402736409631746,0.11216107238897485,0.8077118623877498,1.4038209232353145
19,mpd,249.54411749200003,24.959454761572697,237.8908232634842,8.668757258483769,222.02579412865495,326.3448566081871
19,pd,1899.402321291778,232.25808080573486,1840.528933503,218.65693699932393,1526.594364,2501.741788
19,raoq,15.807968571629802,2.912121765120973,15.60777468059212,3.1393646995596556,9.317348641601756,24.254661807672463
20,fd,4.090196598582435,2.540709332066607,3.54915156462565,2.0919638559763647,0.5008097857589777,14.38172386795286
20,fdr,1.16966781283984,0.08940526938524782,1.1715603663878071,0.09116850323708012,0.9171895560009156,1.3954888417497042
20,mpd,249.68322618006493,21.977130100068226,239.1083273236842,7.126989710299167,225.8256942,321.63762486872105
20,pd,1978.099395781702,233.00089014336882,1901.6275050045,170.86371811725164,1613.331114,2531.762954003
20,raoq,15.666286857573711,2.302094783992778,15.581141047174844,1.8126776564639229,9.932877604071932,21.93051444341924
21,fd,5.513003658009229,3.8410013866444372,4.5585609876852695,2.7708020207576225,1.0768877385733022,27.29278405108604
21,fdr,1.2129568585965107,0.09173949435262214,1.208776099148528,0.09127049258249234,1.0093023954921132,1.5118405159838293
21,mpd,250.57639781314916,22.272455764008903,239.6104807857143,7.80259719735412,222.2837539809524,313.7654238
21,pd,2063.553675226566,227.26565007822782,2017.7189380016,215.94669749608957,1605.008476,2627.419581
21,raoq,15.862413378850077,2.1324874242956566,15.621876943815973,2.176960623678379,11.463187964984597,22.085969566719974
22,fd,5.891716853398199,3.315097716729804,4.991799828977738,2.5252557757864698,1.2281801837338786,19.922658754419636
22,fdr,1.2287547474011213,0.08344121244067855,1.222593276252609,0.07211808166927498,1.0260245697106742,1.453511298594144
22,mpd,246.12361954803333,20.036295979104295,236.8617161365,7.615261140936367,218.75636077976625,315.0437758095238
22,pd,2120.4917393817,263.50907804616656,2057.3688844999997,248.4385451455757,1669.867123003,2706.126259003
22,raoq,15.61440121620122,2.0858928665938468,15.631584048586157,2.298531785456286,10.982889575879357,21.444389487847488
