n,metric,mean,sd,median,mad,min,max
28,fdr,1.382662381406659,0.09396068419128122,1.3901838199007512,0.09202611782075437,1.1466367987596957,1.6854619494803589
28,mpd,236.6090369086576,3.9436800042759015,236.46914171979816,3.751724073185578,227.44538938416932,245.71725096031744
28,pd,2443.147411717688,151.1970216891674,2440.9000330046,162.63860765894825,2081.059812008,2883.327058
28,raoq,15.541635157651172,2.0466788477394147,15.413717797601343,1.9407189627942605,11.624082376139745,23.06104975797304
29,fd,17.05174966922506,7.652094044387294,15.961576722969372,7.6602492358657805,4.256445185789917,35.71229954539148
29,fdr,1.4089387491685779,0.08436159336491401,1.413788465145061,0.08558738701381398,1.1984802472879994,1.56351562945057
29,mpd,236.8452081696522,3.9003075539298036,236.6023487906404,3.8464689205503495,227.80913662089657,246.9072134632611
29,pd,2522.051503872814,143.17647907160847,2513.5062885015,132.11496562406523,2125.512146003,2898.890731
29,raoq,15.66155599557998,1.8599587853240758,15.777069415807096,1.831757202995325,11.05248208046926,21.181375371594235
30,fd,18.525872638811077,11.347711198483886,15.09084740632235,7.417874590179018,4.056800851485847,65.87333901961051
30,fdr,1.417790723623284,0.09397293016694017,1.4039095106574677,0.0852781064769998,1.191304990485913,1.6878688945510072
30,mpd,236.41683127887126,3.8587999044028978,236.27380382433796,3.8146496644696923,224.78710491514252,246.3421509632184
30,pd,2567.981650702724,160.2490239287521,2550.156369503,147.9024509949002,2021.596482003,2923.697135
30,raoq,15.497919548838725,1.948114288637043,15.494812082571219,1.8325716396868381,11.03462832492086,20.68595254919852
31,fd,20.229363085006042,9.792958871018197,17.752350818354778,8.346319750944735,6.548615565483748,52.458631798868055
31,fdr,1.4390331637097362,0.08498746510844489,1.4326966020245067,0.08011510571482817,1.2647907682511157,1.6405033437323135
31,mpd,236.77267417875754,3.64030447328986,236.6113330022796,3.451693703459353,227.21084532903228,244.08008080430108
31,pd,2632.489178722742,153.99130076415065,2623.6019900045,154.04316373085206,2229.891563003,2975.783038007
31,raoq,15.427622310750213,1.8496547794926992,15.22648282174299,1.8469937863264827,11.5683657957927,19.967228806351574
32,fd,23.094739331529606,13.252846726220765,19.02185820828462,8.25689009836413,4.022896175788992,76.79365900857808
32,fdr,1.4580881152719596,0.09701511142847483,1.4451289527575364,0.08775979485770687,1.190055875975052,1.7205435510750504
32,mpd,236.45019429724033,4.042174871371737,237.09243832882277,3.714015107809569,224.29106791330645,244.1506223148911
32,pd,2662.960548592942,171.842931470454,2687.3036385046,191.33793634881988,2278.7956720032,3026.064168
32,raoq,15.442119167260532,1.9322111015272339,15.451611984416083,1.8269316389610797,10.336819564905095,20.701254237667868
33,fd,23.260269378941384,11.041386923986408,22.082773129458932,9.868739174799137,6.486683628440201,79.28351569724953
33,fdr,1.4653734484225398,0.08431836683562456,1.4723351772913045,0.07942077633717858,1.2632893637098406,1.7274196776703443
33,mpd,236.72228385688243,3.6387736119696994,236.52925076732424,3.267039018584653,228.8401679850303,244.71607481493945
33,pd,2751.69179957231,180.69172020971976,2761.038814003,194.58577698669632,2275.300731005,3191.4628020092
33,raoq,15.588467810157715,1.6608381940502968,15.507118119674288,1.2899355008013051,12.364468808122528,21.6399791637312
34,fd,29.076229584631168,13.08515195010956,26.882879466682596,12.532161072187384,8.014171138431951,78.55933557331097
34,fdr,1.508129004273619,0.0828398415678632,1.5089834327159313,0.0868168902269275,1.2971264838100822,1.725439457148072
34,mpd,236.11905112758635,3.8814329900616142,236.1146897942059,3.2579756238406907,223.06631058467025,244.95755214812655
34,pd,2819.83674534321,166.83806058091838,2841.4449775045,164.69391156922828,2367.133375,3105.174148004
34,raoq,15.723042294330826,1.866272497667952,15.598023490659799,1.7358230756525672,12.571929650313017,21.32787719100733
35,fd,31.104031484459135,17.250594957594224,27.783255114364707,13.40167007713329,8.962686415794108,107.0833889914144
35,fdr,1.5146870423225278,0.09782865479968078,1.5152061912233128,0.09270980494905426,1.3153907248446348,1.793557330902396
35,mpd,236.05166455479835,3.7326738094652065,235.88090422361512,3.690753915746789,225.6891075364773,245.66116324033615
35,pd,2858.178049858736,170.3833606230067,2865.0426870045003,171.51608806734816,2377.106224,3169.251939
