n,metric,mean,sd,median,mad,min,max
2,fd,NA,NA,NA,NA,NA,NA
2,fdr,NA,NA,NA,NA,NA,NA
2,mpd,254.222039500182,89.0647119612589,247.468472,15.287482971599983,23.649426,650.100055
2,pd,254.222039500182,89.0647119612589,247.468472,15.287482971599983,23.649426,650.100055
2,raoq,8.86987747399046,5.570745751172265,7.272043974967421,3.90960116902389,0.14446262601820298,28.948202157720996
3,fd,NA,NA,NA,NA,NA,NA
3,fdr,NA,NA,NA,NA,NA,NA
3,mpd,252.27470366681467,59.81919151377089,242.169358,10.191655314400002,180.23991866666668,515.889528
3,pd,378.412055500222,89.72878727065634,363.254037,15.287482971599983,270.359878,773.834292
3,raoq,9.927083859471804,4.541319623380417,8.90336702387603,3.533602096690518,2.983072973397236,29.438898116274604
4,fd,NA,NA,NA,NA,NA,NA
4,fdr,NA,NA,NA,NA,NA,NA
4,mpd,250.312463390136,55.564227111536475,237.34474558333335,16.59693926030003,154.23947600000002,453.1050613333333
4,pd,491.487720860272,113.48320684159133,469.325140503,40.449281357347886,302.371801,898.3529699999999
4,raoq,11.534580525651185,4.156070397930765,11.109815811411021,4.152635729588892,3.91904740788621,25.065068813756653
5,fd,NA,NA,NA,NA,NA,NA
5,fdr,NA,NA,NA,NA,NA,NA
5,mpd,243.884414206236,40.62607391429831,236.69780649999998,13.68973684259999,189.8790762,414.7967494
5,pd,586.78052058059,110.338250257889,575.195217,43.40869773029994,416.815878,1028.325082
5,raoq,12.9959746292191,4.278717231728044,12.611264627923202,4.17317805411801,5.281455376701173,29.381598189604567
6,fd,NA,NA,NA,NA,NA,NA
6,fdr,NA,NA,NA,NA,NA,NA
6,mpd,248.37958412214132,38.06554053519131,237.7114049671667,12.077024558480021,209.28297293333333,384.1784879333334
6,pd,705.857969320424,121.04811797356926,677.1811180015,66.61987338917618,517.1761769999999,1119.319923
6,raoq,13.959230232174637,4.492496028455216,13.524761579122092,3.4443913942214928,5.425795494533816,28.38149110165513
7,fd,NA,NA,NA,NA,NA,NA
7,fdr,NA,NA,NA,NA,NA,NA
7,mpd,253.76792755353563,41.93151700815662,238.67496790519047,10.591834540364607,199.5876583809524,362.3286315238095
7,pd,830.995900270708,155.1450282989609,793.450062,64.17494960730001,614.140081,1248.796029
7,raoq,14.228049232300815,4.116804972889387,13.625531733237182,3.4003601777346857,5.5988812011357245,24.189695863267303
8,fd,NA,NA,NA,NA,NA,NA
8,fdr,NA,NA,NA,NA,NA,NA
8,mpd,242.08920274909858,23.3170525292726,238.41896042857144,9.769326732150013,206.0286385,341.69491392932144
8,pd,884.71604268068,105.30465946803982,878.4438170016,69.34388106057214,674.6415520032,1308.978049003
8,raoq,14.349406076482742,3.3891151951861382,13.614125904280284,3.346523578338309,7.714067236855924,25.79348885546228
9,fd,0.005194457441644932,0.009413095978829994,0.002721932353831565,0.003407935641019593,1.602280635502797e-11,0.06583274789657086
9,fdr,0.45545795157129326,0.1119745118160409,0.4779243967784693,0.09557124898330524,0.04472932279787618,0.7117135723690791
9,mpd,249.59805262070176,33.377713751646695,239.97493561144444,10.59541580836664,216.62187866666667,401.5199496111111
9,pd,1015.311649310658,160.46234892833212,993.8087694999999,101.69357331629995,741.7723630062001,1488.410617
9,raoq,14.608940353786815,3.0044212821512915,14.438445772729263,2.9083559474244307,5.671713516440055,22.2202620266899
10,fd,0.025488746784917134,0.03624913694951432,0.014517883429186,0.015881950000461876,3.456323893064945e-4,0.2601236316453672
10,fdr,0.5840593409331637,0.09393532724109266,0.589165583834065,0.09742326537634015,0.3692553566654117,0.8450793236980894
10,mpd,248.22585677458525,31.20155437956934,238.1377818,9.600557042673357,216.4735721333333,388.38838575555553
10,pd,1109.058789760704,163.03848410761327,1075.6706275,88.6557238328999,822.213773003,1611.6191
10,raoq,14.731992034649188,3.083373891455808,14.56384590207353,3.242070460184297,6.750984271121965,21.68164510751436
11,fd,0.07345635961538476,0.07771678346606434,0.05056112085702869,0.04426324946777044,0.00334202751508361,0.4114863613412256
11,fdr,0.6857947204601738,0.08608871184960815,0.6886138586403545,0.08347271486110924,0.49034443709824743,0.8949410530437603
11,mpd,246.04513701613672,27.650557845782465,237.0675308003636,8.2255983957382,204.65557065454547,369.0798486187273
11,pd,1190.795396270752,159.8558813460874,1162.3765305,106.25827484592389,794.564773,1633.645923
11,raoq,15.091437178540158,2.8373452097387344,14.923431525242354,2.3381716320445687,8.199069552683593,26.34230452692094
12,fd,0.20267463230742283,0.30517139395412207,0.10730919022210927,0.08967423679969629,0.00897899451682299,2.5297584468466345
12,fdr,0.7697704358829747,0.10137902302285187,0.7565337339391255,0.09587386765772583,0.5548217314021401,1.1230132538050963
12,mpd,247.1528829163838,29.348400637550117,236.79584444696968,8.918085639619,221.58520113636365,364.4162298787879
12,pd,1288.04324237103,194.01735040466036,1263.4609615,125.08713101639974,938.8737020062,1797.750334
12,raoq,15.438815113474435,3.200846343342253,15.158203428672394,3.292493600997713,9.670522466546736,25.79021214492956
13,fd,0.30902135721397955,0.31762860666494963,0.2029260670958423,0.16785282724683312,0.02175476265293871,1.6467685782684418
13,fdr,0.8241547252921859,0.09736880265840284,0.8192482288108032,0.09814602169431384,0.6197182612201708,1.0643367830743586
13,mpd,247.4371686268399,28.788510518713405,238.1397679102564,9.056250012169217,202.28404971794873,350.6758793076923
13,pd,1360.197286011126,209.43657975965044,1332.5657840015,125.50695737580014,947.737554,1894.709869
13,raoq,15.193632478116795,3.193934501909359,14.805773128999125,2.8685870985598063,9.100753602423625,25.08744043820787
14,fd,0.5459129629554677,0.48910005342835294,0.4232068872082404,0.34157353497082676,0.04524455427881622,2.5781073629983737
14,fdr,0.8906796043659846,0.10036702973528712,0.8980884034227498,0.10215017797216099,0.6791188564402505,1.1256739733386998
14,mpd,246.11636907982404,23.682983155021514,238.77133021450004,7.502581591713149,219.53036206593407,349.2733203626374
14,pd,1451.005204936076,182.32520802449463,1425.1617005,151.01383387674767,1120.591252,1964.070858
14,raoq,15.116843695854971,2.9878031067150372,14.782824714374804,3.07260640897828,9.489969895003592,22.586359760728673
15,fd,1.0240741436060974,0.8831737115099052,0.751347923297153,0.6551920932711597,0.07512294747811321,6.840476166898204
15,fdr,0.970756927302141,0.09705212224928604,0.9648863615009324,0.11115500858225004,0.7235550473633289,1.2717032809741022
15,mpd,253.27723839033501,32.13256833574969,239.01289605714283,8.44256266636005,224.76742163809524,374.30691672380954
15,pd,1585.114002506084,205.21318562102573,1528.1774375,160.0174583322,1292.782921,2048.722183
15,raoq,16.066413301389677,2.7923742742423077,15.803835268753184,2.607129531836318,10.491066730111696,23.87964614307091
16,fd,1.2313343508427628,0.7715560761899662,1.0634214268835165,0.7183131893531007,0.1846345285990106,4.569450308315377
16,fdr,1.004398444043008,0.08240903568059103,1.0077155896477974,0.09489257639672914,0.8096347037099639,1.2091578364815905
16,mpd,249.53103270191974,25.27345336360669,238.74737185455416,7.687480514995496,219.53935481704164,338.81199373333334
16,pd,1660.114998221358,218.26547707861408,1609.633413003,143.35129969094126,1197.359404003,2156.309124
16,raoq,15.029587173461039,2.193346080344312,14.93257379571309,2.505327289736841,10.690639204164212,19.743839572337404
17,fd,1.6876734368914044,1.1058782838510368,1.4402178724933696,0.8518120080351272,0.21264180807722227,5.673289301733632
17,fdr,1.044737654166564,0.08446185044314983,1.0466544973942726,0.07604937908823546,0.8240547784077596,1.242308241351667
17,mpd,248.4760550789566,22.733821561986403,240.2024934487059,8.79293111645735,223.2994434856706,335.63730288235297
17,pd,1752.287501886756,207.16620476740587,1707.284392,176.33397244877602,1347.424599,2231.980426
17,raoq,15.408923022215015,2.2044764851677354,15.309180603004148,2.1650722467354657,10.009385582902354,22.844611113199687
18,fd,2.433548850181987,1.5394668518310484,2.116329434127577,1.0830625562320022,0.3907032575963912,8.697826461782801
18,fdr,1.0950066378584646,0.08614016418237519,1.0982416361470297,0.08373127651316785,0.8891619692876794,1.3104677640978988
18,mpd,248.64716574173707,21.083306085361173,239.62755748692808,10.370851221774524,223.54617104575163,290.62083552287584
18,pd,1815.725535731516,217.08202744391176,1795.4529360015,228.5833020472237,1393.917658,2289.132716003
18,raoq,15.546959011457869,2.2680081288002616,15.49796356095989,2.191391205917097,10.098163058531831,24.921785299049024
19,fd,2.935699072709483,2.439766127025146,2.3743569701312053,1.4632969561280407,0.33011294900897575,21.50117065245255
19,fdr,1.1176976315073155,0.09060225020486341,1.1141401379033233,0.08982885210317114,0.8706283804503955,1.46743124938989
19,mpd,245.48088661655237,21.812414337277055,238.04338659649122,8.777793661761404,223.6459141874503,351.95563830409355
19,pd,1857.522114611692,215.33411267402093,1792.4583825,127.56186914297598,1481.251997003,2419.7008459999997
19,raoq,15.270135270721005,2.285305086949404,15.123093952709137,1.9841716956905904,10.799198955587066,23.330841081259255
20,fd,4.210617062922788,2.9405758817419527,3.361086621982613,2.1896410614834143,0.28875423972186864,17.233826533805484
20,fdr,1.167721105568807,0.10186486815576434,1.1635950496033947,0.10485239482422716,0.8561819073939982,1.4274066465217643
20,mpd,247.86898040747678,24.062753689393833,237.49325300031,7.568008951277961,210.85861434210528,345.24696264210525
20,pd,1964.52016304161,239.21593923917604,1920.7284185015,192.06145848539998,1443.314522,2484.9169550061997
20,raoq,15.897594407316063,2.418429637167072,15.754090555350732,2.5270859156099768,8.481232128386258,21.835561000513835
21,fd,4.996715458028784,3.2939246621495424,4.469515684940896,2.9471142171719005,0.7990711733531739,25.059031836410064
21,fdr,1.1977497737473253,0.09455865936404743,1.2058195839456745,0.10265051680114143,0.9723512637040622,1.4957896918599072
21,mpd,244.81699230162894,20.16201733764876,237.78252568110474,6.847815530332367,221.8030674095238,313.2342036095238
21,pd,1985.621927656604,220.3715789955526,1947.9108525,149.40545898390008,1507.702687,2613.290109
21,raoq,15.645678400652347,2.106512880595539,15.364170318109004,1.9786420953302568,10.539862076094703,22.90183064268911
22,fd,5.947686557890778,3.323755844303225,5.250672966647468,2.769326490809243,1.0239178222108924,18.126289871015224
22,fdr,1.2289716728691011,0.08725227961441379,1.2303378210530997,0.08997673890052811,1.0029589028933386,1.4364437204704932
22,mpd,246.04279002934078,19.778408069776265,237.97241834442855,8.431045546329562,223.5236880608788,309.30774252813853
22,pd,2093.662552461796,251.69813003861782,2053.0815955,245.95999525439996,1545.775031,2654.653574
22,raoq,15.646375406421422,2.138212695101866,15.2660900257105,2.1918428668357075,10.207479029205672,21.521061143113972
