"","grid_id","n","pd","mpd","raoq","fd","fdr","Zpd","Zmpd","Zraoq","Zfdr"
"10411",15503,6,995.14385,467.795308266667,13.7245383288683,NA,NA,2.66170525898466,5.81683178657143,0.0162458409545385,NA
"10412",59566,54,3183.85485,245.389190188679,24.2346969809586,307.103481603152,2.04602338186791,-3.94941010134733,-0.32641359659018,5.11617053664355,2.64632945957143
"10413",32713,164,7407.3704780426,229.575444668109,17.8934975585071,1425.37376780673,2.47879776122975,-5.02000641787721,-2.34078121727264,1.93131886975309,2.18259390246977
"10414",57820,42,2410.805788,214.728096585366,20.8950622324044,65.8534335205542,1.68780513143423,-3.83714123104234,-2.1303709680932,2.91418830865996,0.310900984209
"10415",14147,18,1262.851377,331.534792437908,16.904769722429,1.17510178554829,1.02037412190746,-2.42292066644683,4.04689403779476,0.728651128206682,-0.693390107262587
"10416",23416,116,5147.168909,357.259345103298,20.7730751156964,625.812833212198,2.23643128089998,-5.52785052049863,11.4316230915783,4.35635778136948,0.651735351533492
"10417",22672,161,7292.828332,335.521746088975,22.4794014071055,2862.32265854996,2.70451767192454,-4.53076984816396,11.7897568850547,6.61802965969363,5.18920596837138
"10418",8536,5,892.833363,461.763808,18.4501236164306,NA,NA,2.44467873856611,4.52635079540801,1.14836883059011,NA
"10419",44184,247,9603.7403290256,231.662180829344,19.4740394854827,2579.60061607866,2.66958687838869,-5.4279603882247,-2.62220383524403,3.94103782230885,2.35989569689866
"10420",61906,65,4944.629983,309.901279322115,18.1264661297866,210.376307468609,1.95152717636994,0.417142290642117,5.99070926005114,1.49379182200642,0.831772513152971
"10421",19582,54,2830.598187,362.897194130678,17.8375012823877,84.0986200845911,1.74019777376682,-5.27715520249228,8.95685621041773,0.977950656563141,-0.735971541284832
"10422",26449,108,5834.392619003,291.217800328024,20.6720926291745,1074.95008584558,2.39289442206303,-2.78004118843611,4.7207434159741,4.65872743947422,3.81688661789357
"10423",18479,3,655.136536,436.757690666667,17.8290605909197,NA,NA,2.8908703480829,2.8908703480829,1.41061570076592,NA
"10424",36197,568,17614.4752245882,241.021891278424,16.2076049695839,4748.04159233996,2.88113968393282,-5.27810082227926,-1.89864426314066,-0.433989160460452,0.807544682238158
"10425",25333,26,2558.588097,258.633995741538,18.9902107017063,24.5015842677779,1.49158933973525,0.389205166662015,0.43243647539559,1.70945397609709,1.68701260194266
"10426",26578,10,917.45693,228.602914533333,17.3177032153199,0.0950900417621036,0.745189762307028,-1.07026461223774,-0.670839374525356,0.555295634702199,1.87566725532166
"10427",9111,12,869.025683,186.262385075758,9.54533962772019,0.00111051919830799,0.427258546639489,-2.16155400647553,-2.22341998499472,-1.83518768016813,-3.10089367310098
"10428",36498,94,4484.4219980092,222.054024498022,18.3195633417614,267.977784558759,2.01146439283667,-4.48352120008593,-2.26897415376101,2.01769682481214,-0.9479818385981
"10429",28710,3,363.254039003,242.169359335333,12.3352591769191,NA,NA,-0.149133579560017,-0.149133579560017,0.203121487429686,NA
"10430",18927,7,1037.474487,322.182642190476,14.461473900263,NA,NA,1.59689834866031,1.71614175008827,-0.0580879795431889,NA
"10431",40846,73,4386.157304011,229.32083934505,15.1637445699483,135.691432297952,1.84743451584034,-2.02417386924348,-1.61702705445718,-0.840634186041714,-1.4521711222451
"10432",29722,577,16647.1058421786,269.689520185401,15.1705926034323,2604.46427993801,2.67278977183526,-7.84119086954704,4.63953663896969,-2.56849331500202,-4.49849020439438
"10433",25400,187,7540.7636565,301.205006484216,15.6922199274829,761.639540140023,2.29202149003892,-6.17839097253953,8.24025302519287,-0.954091853570254,-2.06417352123012
"10434",50360,91,4571.8385580242,227.144738740947,18.1190804937286,451.801669612883,2.1471801269868,-4.02099907881392,-1.88786649604749,1.42699616691646,1.0290410809402
"10435",16714,4,465.643969,233.336046,8.52684390196676,NA,NA,-0.284143733391226,-0.356579316658365,-0.720827496324198,NA
"10436",61297,151,6053.657793003,303.554283401364,27.2235768455685,2677.3792081419,2.68203064496048,-6.63002562506659,6.96623104300606,13.7909013164974,6.23050888595517
"10437",14332,27,1594.629794,311.665197071225,13.2434810028188,1.66707595812986,1.0659686284209,-3.54280798321824,3.17321010614622,-1.43786221554504,-3.64676162143188
"10438",34757,43,3393.993146,262.796294,22.7285265909906,139.910984838986,1.85451980946441,-0.502468872781798,1.21771854349634,4.45950014250264,2.62315270378463
"10439",25820,10,1383.51881,377.309566533333,21.835055719515,0.0968432354220401,0.746893467964027,1.27720140693008,3.28962477788734,1.75884921169822,1.89539686265423
"10440",43032,66,3426.6792320062,216.899356188067,18.2160161072919,202.669977609066,1.94244476190662,-4.90096892240302,-2.63968169880445,1.51648319145955,0.525371420592948
"10441",7385,7,811.549011,257.509480380952,12.9065831756144,NA,NA,0.0233122563106766,0.187388302929182,-0.469857364987076,NA
"10442",19339,2,650.100056,650.100056,15.9330742696273,NA,NA,3.73282895456578,3.73282895456578,1.552875806535,NA
"10443",32492,579,18337.7573241144,270.288933388854,19.6804624247309,6632.69856406592,3.00407853774947,-3.58986796647452,6.37489055371637,7.24827879552205,3.01073105881953
"10444",39108,116,5934.5309480122,229.147031025997,16.6031524545027,589.72420511205,2.21988828452313,-3.42097463627203,-2.03008262618682,0.317530984060414,0.411869588465464
"10445",8096,5,897.934656,462.7840666,21.4021968283253,NA,NA,2.48691242433594,4.54809558948014,1.8167670006534,NA
"10446",47342,307,11022.6383470448,238.643974286405,16.9078236548472,2369.86687383044,2.6414384406239,-6.77790471766562,-1.75828621718761,0.739629734685582,0.389075061597109
"10447",37835,39,2494.305175,222.157724377868,16.6810019744142,35.685603508873,1.56336948467696,-2.92429182264596,-1.79961751852308,0.322934808622243,-0.655787020170443
"10448",15959,4,337.885241,189.818790333333,3.86233519309768,NA,NA,-1.41910960866417,-1.15204081046485,-1.6109017874663,NA
"10449",65191,56,3582.265319,321.497234716234,24.5940707067259,307.182975370323,2.04608957604182,-2.51777686150914,5.78621956370421,5.98013877037138,2.84547015911603
"10450",36981,65,4076.6579200064,233.655813498274,17.5611821949047,203.01922776087,1.94286286047473,-2.37154141638146,-1.32020954339279,1.05869900385967,0.715501571817319
"10451",32207,4,438.363316,227.323928833333,14.6916971109076,NA,NA,-0.526495944428913,-0.466476129521946,0.455540196914271,NA
"10452",37286,230,10603.6411580426,242.724151264164,18.9529654931432,2889.57984903235,2.70772364549945,-1.82589756942701,-0.821748187412215,3.48718868712237,3.40862844294105
"10453",8077,1,0,0,0,NA,NA,NA,NA,NA,NA
"10454",54144,161,7029.5683225302,226.889169893179,17.7503857396645,831.225938044463,2.3172072884498,-5.26638647694149,-2.70376810615399,1.4411895543681,-0.344052978863255
"10455",51997,671,18741.4887085764,235.815605445733,15.287926542954,3893.72336578531,2.81057796244884,-7.38749250545986,-3.6661348677164,-2.7623703526087,-2.1165561107165
"10456",26216,17,1770.406569,275.035891544118,16.4325162646476,2.31112834129665,1.11039630494872,0.379291069490705,1.63412201819861,0.806752165881111,1.00789198881184
"10457",19666,191,7543.978441,373.225145672968,23.474751470654,4131.8650496759,2.83151108439742,-6.75349445073641,16.9117552888679,8.83290745712669,6.57166073286261
"10458",46389,364,12719.8598670512,229.496306799432,15.7648654172916,2487.87940878898,2.65753299761049,-5.8246228191518,-3.54940037903022,-1.15922985857184,-0.428009653119662
"10459",12180,13,1046.438357,325.800169769231,12.5060231670027,0.00698108490108494,0.537638505221918,-1.76743305710381,2.51896812277582,-1.05422936455392,-3.36613011912449
"10460",52079,50,2976.662614012,225.227255139256,16.649679093565,63.9532439422876,1.68163919936047,-3.10130820439754,-1.38543158826348,0.32028326688617,-0.752854080821564
"10461",35221,26,1651.539194,205.113151901538,19.1529985363232,18.1101453310729,1.43628373347851,-3.03236320059629,-2.11551253799687,1.79307258707429,1.0751358708806
"10462",14987,8,1242.478619,404.208738285714,17.8721293409186,NA,NA,2.13937904152581,4.49916083625471,0.970963974085428,NA
"10463",8177,1,0,0,0,NA,NA,NA,NA,NA,NA
"10464",15676,21,1278.840917,339.274034057143,13.9409173029532,0.438165314260482,0.901996286176003,-3.45284365655988,3.9823913978684,-0.901058573197208,-3.38960416791985
"10465",54592,937,23245.8155446104,239.185683648372,15.925939706354,7201.62498965084,3.03514059069869,-8.12912946481059,-2.71834478918566,-1.62885570279317,0.296066705223394
"10466",50275,707,19164.9123855822,233.409803722589,15.2453801780962,3923.22467113586,2.81323101963664,-7.06823918714559,-4.38578128344122,-2.95876747724249,-2.83531758507493
