grid_id,Latitude,Longitude
1438,80.4166666663389,-62.0833333333333
1439,80.4166666663389,-61.25
1440,80.4166666663389,-60.4166666666667
1441,80.4166666663389,-59.5833333333333
1442,80.4166666663389,-58.75
1443,80.4166666663389,-57.9166666666667
1444,80.4166666663389,-57.0833333333333
1445,80.4166666663389,-56.25
1446,80.4166666663389,-55.4166666666667
1447,80.4166666663389,-54.5833333333333
1448,80.4166666663389,-53.75
1449,80.4166666663389,-52.9166666666667
1450,80.4166666663389,-52.0833333333333
1451,80.4166666663389,-51.25
1452,80.4166666663389,-50.4166666666667
1453,80.4166666663389,-49.5833333333333
1454,80.4166666663389,-48.75
1455,80.4166666663389,-47.9166666666667
1456,80.4166666663389,-47.0833333333333
1457,80.4166666663389,-46.25
1458,80.4166666663389,-45.4166666666667
