"","x","y","Grid"
"6565",-109.583333333333,70.4166666663582,6565
"6566",-108.75,70.4166666663582,6566
"6567",-107.916666666667,70.4166666663582,6567
"6568",-107.083333333333,70.4166666663582,6568
"6581",-96.25,70.4166666663582,6581
"6582",-95.4166666666667,70.4166666663582,6582
"6583",-94.5833333333333,70.4166666663582,6583
"6584",-93.75,70.4166666663582,6584
"6585",-92.9166666666667,70.4166666663582,6585
"6586",-92.0833333333333,70.4166666663582,6586
"6591",-87.9166666666667,70.4166666663582,6591
"6593",-86.25,70.4166666663582,6593
"6594",-85.4166666666667,70.4166666663582,6594
"6595",-84.5833333333333,70.4166666663582,6595
"6596",-83.75,70.4166666663582,6596
"6597",-82.9166666666667,70.4166666663582,6597
"6598",-82.0833333333333,70.4166666663582,6598
"6599",-81.25,70.4166666663582,6599
"6600",-80.4166666666667,70.4166666663582,6600
"6601",-79.5833333333333,70.4166666663582,6601
"6603",-77.9166666666667,70.4166666663582,6603
"6604",-77.0833333333333,70.4166666663582,6604
"6605",-76.25,70.4166666663582,6605
"6606",-75.4166666666667,70.4166666663582,6606
"6607",-74.5833333333333,70.4166666663582,6607
"6608",-73.75,70.4166666663582,6608
"6609",-72.9166666666667,70.4166666663582,6609
"6610",-72.0833333333333,70.4166666663582,6610
"6612",-70.4166666666667,70.4166666663582,6612
"6613",-69.5833333333333,70.4166666663582,6613
"6614",-68.75,70.4166666663582,6614
"6633",-52.9166666666667,70.4166666663582,6633
"6634",-52.0833333333333,70.4166666663582,6634
"6636",-50.4166666666667,70.4166666663582,6636
"6637",-49.5833333333333,70.4166666663582,6637
"6638",-48.75,70.4166666663582,6638
"6639",-47.9166666666667,70.4166666663582,6639
"6640",-47.0833333333333,70.4166666663582,6640
"6641",-46.25,70.4166666663582,6641
"6642",-45.4166666666667,70.4166666663582,6642
"6643",-44.5833333333333,70.4166666663582,6643
"6644",-43.75,70.4166666663582,6644
"6645",-42.9166666666667,70.4166666663582,6645
"6646",-42.0833333333333,70.4166666663582,6646
"6647",-41.25,70.4166666663582,6647
"6648",-40.4166666666667,70.4166666663582,6648
"6649",-39.5833333333333,70.4166666663582,6649
"6650",-38.75,70.4166666663582,6650
"6651",-37.9166666666667,70.4166666663582,6651
"6652",-37.0833333333333,70.4166666663582,6652
"6653",-36.25,70.4166666663582,6653
"6654",-35.4166666666667,70.4166666663582,6654
"6655",-34.5833333333333,70.4166666663582,6655
"6656",-33.75,70.4166666663582,6656
"6657",-32.9166666666667,70.4166666663582,6657
"6658",-32.0833333333333,70.4166666663582,6658
"6659",-31.25,70.4166666663582,6659
"6660",-30.4166666666667,70.4166666663582,6660
"6661",-29.5833333333333,70.4166666663582,6661
"6662",-28.75,70.4166666663582,6662
"6664",-27.0833333333333,70.4166666663582,6664
"6725",23.75,70.4166666663582,6725
"6726",24.5833333333333,70.4166666663582,6726
"6728",26.25,70.4166666663582,6728
"6729",27.0833333333333,70.4166666663582,6729
"6730",27.9166666666667,70.4166666663582,6730
"6731",28.75,70.4166666663582,6731
"6732",29.5833333333333,70.4166666663582,6732
"6733",30.4166666666667,70.4166666663582,6733
"6778",67.9166666666667,70.4166666663582,6778
"6779",68.75,70.4166666663582,6779
"6780",69.5833333333333,70.4166666663582,6780
"6781",70.4166666666667,70.4166666663582,6781
"6786",74.5833333333333,70.4166666663582,6786
"6787",75.4166666666667,70.4166666663582,6787
"6788",76.25,70.4166666663582,6788
"6789",77.0833333333334,70.4166666663582,6789
"6790",77.9166666666667,70.4166666663582,6790
"6791",78.75,70.4166666663582,6791
"6792",79.5833333333334,70.4166666663582,6792
"6793",80.4166666666667,70.4166666663582,6793
"6794",81.25,70.4166666663582,6794
"6795",82.0833333333334,70.4166666663582,6795
"6797",83.75,70.4166666663582,6797
"6798",84.5833333333334,70.4166666663582,6798
"6799",85.4166666666667,70.4166666663582,6799
"6800",86.25,70.4166666663582,6800
"6801",87.0833333333334,70.4166666663582,6801
"6802",87.9166666666667,70.4166666663582,6802
"6803",88.75,70.4166666663582,6803
"6804",89.5833333333334,70.4166666663582,6804
"6805",90.4166666666667,70.4166666663582,6805
"6806",91.25,70.4166666663582,6806
"6807",92.0833333333334,70.4166666663582,6807
"6808",92.9166666666667,70.4166666663582,6808
"6809",93.75,70.4166666663582,6809
"6810",94.5833333333334,70.4166666663582,6810
"6811",95.4166666666667,70.4166666663582,6811
"6812",96.25,70.4166666663582,6812
"6813",97.0833333333334,70.4166666663582,6813
"6814",97.9166666666667,70.4166666663582,6814
"6815",98.75,70.4166666663582,6815
"6816",99.5833333333334,70.4166666663582,6816
"6817",100.416666666667,70.4166666663582,6817
"6818",101.25,70.4166666663582,6818
"6819",102.083333333333,70.4166666663582,6819
"6820",102.916666666667,70.4166666663582,6820
"6821",103.75,70.4166666663582,6821
"6822",104.583333333333,70.4166666663582,6822
"6823",105.416666666667,70.4166666663582,6823
"6824",106.25,70.4166666663582,6824
"6825",107.083333333333,70.4166666663582,6825
"6826",107.916666666667,70.4166666663582,6826
"6827",108.75,70.4166666663582,6827
"6828",109.583333333333,70.4166666663582,6828
"6829",110.416666666667,70.4166666663582,6829
"6830",111.25,70.4166666663582,6830
"6831",112.083333333333,70.4166666663582,6831
"6844",122.916666666667,70.4166666663582,6844
"6845",123.75,70.4166666663582,6845
"6846",124.583333333333,70.4166666663582,6846
"6847",125.416666666667,70.4166666663582,6847
"6848",126.25,70.4166666663582,6848
"6849",127.083333333333,70.4166666663582,6849
"6850",127.916666666667,70.4166666663582,6850
"6851",128.75,70.4166666663582,6851
"6852",129.583333333333,70.4166666663582,6852
"6853",130.416666666667,70.4166666663582,6853
"6858",134.583333333333,70.4166666663582,6858
"6859",135.416666666667,70.4166666663582,6859
"6860",136.25,70.4166666663582,6860
"6861",137.083333333333,70.4166666663582,6861
"6862",137.916666666667,70.4166666663582,6862
"6863",138.75,70.4166666663582,6863
"6864",139.583333333333,70.4166666663582,6864
"6865",140.416666666667,70.4166666663582,6865
"6866",141.25,70.4166666663582,6866
"6867",142.083333333333,70.4166666663582,6867
"6868",142.916666666667,70.4166666663582,6868
"6869",143.75,70.4166666663582,6869
"6872",146.25,70.4166666663582,6872
"6873",147.083333333333,70.4166666663582,6873
"6874",147.916666666667,70.4166666663582,6874
"6933",-162.916666666667,69.5833333330264,6933
"6934",-162.083333333333,69.5833333330264,6934
"6935",-161.25,69.5833333330264,6935
"6936",-160.416666666667,69.5833333330264,6936
"6937",-159.583333333333,69.5833333330264,6937
"6938",-158.75,69.5833333330264,6938
"6939",-157.916666666667,69.5833333330264,6939
"6940",-157.083333333333,69.5833333330264,6940
"6941",-156.25,69.5833333330264,6941
"6942",-155.416666666667,69.5833333330264,6942
"6943",-154.583333333333,69.5833333330264,6943
"6944",-153.75,69.5833333330264,6944
"6945",-152.916666666667,69.5833333330264,6945
"6946",-152.083333333333,69.5833333330264,6946
"6947",-151.25,69.5833333330264,6947
"6948",-150.416666666667,69.5833333330264,6948
"6949",-149.583333333333,69.5833333330264,6949
"6950",-148.75,69.5833333330264,6950
"6951",-147.916666666667,69.5833333330264,6951
"6952",-147.083333333333,69.5833333330264,6952
"6953",-146.25,69.5833333330264,6953
"6954",-145.416666666667,69.5833333330264,6954
"6955",-144.583333333333,69.5833333330264,6955
"6956",-143.75,69.5833333330264,6956
"6957",-142.916666666667,69.5833333330264,6957
"6958",-142.083333333333,69.5833333330264,6958
"6959",-141.25,69.5833333330264,6959
"6969",-132.916666666667,69.5833333330264,6969
"6970",-132.083333333333,69.5833333330264,6970
"6972",-130.416666666667,69.5833333330264,6972
"6973",-129.583333333333,69.5833333330264,6973
"6974",-128.75,69.5833333330264,6974
"6975",-127.916666666667,69.5833333330264,6975
"6976",-127.083333333333,69.5833333330264,6976
"6979",-124.583333333333,69.5833333330264,6979
"6981",-122.916666666667,69.5833333330264,6981
"6982",-122.083333333333,69.5833333330264,6982
"6983",-121.25,69.5833333330264,6983
"6989",-116.25,69.5833333330264,6989
"6990",-115.416666666667,69.5833333330264,6990
"6991",-114.583333333333,69.5833333330264,6991
"6992",-113.75,69.5833333330264,6992
"6993",-112.916666666667,69.5833333330264,6993
"6994",-112.083333333333,69.5833333330264,6994
"6995",-111.25,69.5833333330264,6995
"6996",-110.416666666667,69.5833333330264,6996
"6997",-109.583333333333,69.5833333330264,6997
"6998",-108.75,69.5833333330264,6998
"6999",-107.916666666667,69.5833333330264,6999
"7000",-107.083333333333,69.5833333330264,7000
"7001",-106.25,69.5833333330264,7001
"7002",-105.416666666667,69.5833333330264,7002
"7003",-104.583333333333,69.5833333330264,7003
"7004",-103.75,69.5833333330264,7004
"7011",-97.9166666666667,69.5833333330264,7011
"7012",-97.0833333333333,69.5833333330264,7012
"7016",-93.75,69.5833333330264,7016
"7017",-92.9166666666667,69.5833333330264,7017
"7027",-84.5833333333333,69.5833333330264,7027
"7028",-83.75,69.5833333330264,7028
"7029",-82.9166666666667,69.5833333330264,7029
"7038",-75.4166666666667,69.5833333330264,7038
"7039",-74.5833333333333,69.5833333330264,7039
"7040",-73.75,69.5833333330264,7040
"7041",-72.9166666666667,69.5833333330264,7041
"7042",-72.0833333333333,69.5833333330264,7042
"7043",-71.25,69.5833333330264,7043
"7044",-70.4166666666667,69.5833333330264,7044
"7045",-69.5833333333333,69.5833333330264,7045
"7064",-53.75,69.5833333330264,7064
"7065",-52.9166666666667,69.5833333330264,7065
"7066",-52.0833333333333,69.5833333330264,7066
"7067",-51.25,69.5833333330264,7067
"7068",-50.4166666666667,69.5833333330264,7068
"7069",-49.5833333333333,69.5833333330264,7069
"7070",-48.75,69.5833333330264,7070
"7071",-47.9166666666667,69.5833333330264,7071
"7072",-47.0833333333333,69.5833333330264,7072
"7073",-46.25,69.5833333330264,7073
"7074",-45.4166666666667,69.5833333330264,7074
"7075",-44.5833333333333,69.5833333330264,7075
"7076",-43.75,69.5833333330264,7076
"7077",-42.9166666666667,69.5833333330264,7077
"7078",-42.0833333333333,69.5833333330264,7078
"7079",-41.25,69.5833333330264,7079
"7080",-40.4166666666667,69.5833333330264,7080
"7081",-39.5833333333333,69.5833333330264,7081
"7082",-38.75,69.5833333330264,7082
"7083",-37.9166666666667,69.5833333330264,7083
"7084",-37.0833333333333,69.5833333330264,7084
"7085",-36.25,69.5833333330264,7085
"7086",-35.4166666666667,69.5833333330264,7086
"7087",-34.5833333333333,69.5833333330264,7087
"7088",-33.75,69.5833333330264,7088
"7089",-32.9166666666667,69.5833333330264,7089
"7090",-32.0833333333333,69.5833333330264,7090
"7091",-31.25,69.5833333330264,7091
"7092",-30.4166666666667,69.5833333330264,7092
"7093",-29.5833333333333,69.5833333330264,7093
"7094",-28.75,69.5833333330264,7094
"7095",-27.9166666666667,69.5833333330264,7095
"7096",-27.0833333333333,69.5833333330264,7096
"7097",-26.25,69.5833333330264,7097
"7098",-25.4166666666667,69.5833333330264,7098
"7099",-24.5833333333333,69.5833333330264,7099
"7100",-23.75,69.5833333330264,7100
"7166",31.25,69.5833333330264,7166
"7201",60.4166666666667,69.5833333330264,7201
"7202",61.25,69.5833333330264,7202
"7203",62.0833333333333,69.5833333330264,7203
"7204",62.9166666666667,69.5833333330264,7204
"7210",67.9166666666667,69.5833333330264,7210
"7211",68.75,69.5833333330264,7211
"7212",69.5833333333333,69.5833333330264,7212
"7213",70.4166666666667,69.5833333330264,7213
"7214",71.25,69.5833333330264,7214
"7215",72.0833333333333,69.5833333330264,7215
"7217",73.75,69.5833333330264,7217
"7218",74.5833333333333,69.5833333330264,7218
"7219",75.4166666666667,69.5833333330264,7219
"7220",76.25,69.5833333330264,7220
"7221",77.0833333333334,69.5833333330264,7221
"7222",77.9166666666667,69.5833333330264,7222
"7223",78.75,69.5833333330264,7223
"7224",79.5833333333334,69.5833333330264,7224
"7225",80.4166666666667,69.5833333330264,7225
"7226",81.25,69.5833333330264,7226
"7227",82.0833333333334,69.5833333330264,7227
"7228",82.9166666666667,69.5833333330264,7228
"7229",83.75,69.5833333330264,7229
"7230",84.5833333333334,69.5833333330264,7230
"7231",85.4166666666667,69.5833333330264,7231
"7232",86.25,69.5833333330264,7232
"7233",87.0833333333334,69.5833333330264,7233
"7234",87.9166666666667,69.5833333330264,7234
"7235",88.75,69.5833333330264,7235
"7236",89.5833333333334,69.5833333330264,7236
"7237",90.4166666666667,69.5833333330264,7237
"7238",91.25,69.5833333330264,7238
"7239",92.0833333333334,69.5833333330264,7239
"7240",92.9166666666667,69.5833333330264,7240
"7241",93.75,69.5833333330264,7241
"7242",94.5833333333334,69.5833333330264,7242
"7243",95.4166666666667,69.5833333330264,7243
"7244",96.25,69.5833333330264,7244
"7245",97.0833333333334,69.5833333330264,7245
"7246",97.9166666666667,69.5833333330264,7246
"7247",98.75,69.5833333330264,7247
"7248",99.5833333333334,69.5833333330264,7248
"7249",100.416666666667,69.5833333330264,7249
"7250",101.25,69.5833333330264,7250
"7251",102.083333333333,69.5833333330264,7251
"7252",102.916666666667,69.5833333330264,7252
"7253",103.75,69.5833333330264,7253
"7254",104.583333333333,69.5833333330264,7254
"7255",105.416666666667,69.5833333330264,7255
"7256",106.25,69.5833333330264,7256
"7257",107.083333333333,69.5833333330264,7257
"7258",107.916666666667,69.5833333330264,7258
"7259",108.75,69.5833333330264,7259
"7260",109.583333333333,69.5833333330264,7260
"7261",110.416666666667,69.5833333330264,7261
"7262",111.25,69.5833333330264,7262
"7263",112.083333333333,69.5833333330264,7263
"7273",120.416666666667,69.5833333330264,7273
"7274",121.25,69.5833333330264,7274
"7277",123.75,69.5833333330264,7277
"7278",124.583333333333,69.5833333330264,7278
"7279",125.416666666667,69.5833333330264,7279
"7280",126.25,69.5833333330264,7280
"7281",127.083333333333,69.5833333330264,7281
"7282",127.916666666667,69.5833333330264,7282
"7283",128.75,69.5833333330264,7283
"7284",129.583333333333,69.5833333330264,7284
"7285",130.416666666667,69.5833333330264,7285
"7286",131.25,69.5833333330264,7286
"7287",132.083333333333,69.5833333330264,7287
"7288",132.916666666667,69.5833333330264,7288
"7289",133.75,69.5833333330264,7289
"7290",134.583333333333,69.5833333330264,7290
"7291",135.416666666667,69.5833333330264,7291
"7292",136.25,69.5833333330264,7292
"7293",137.083333333333,69.5833333330264,7293
"7294",137.916666666667,69.5833333330264,7294
"7295",138.75,69.5833333330264,7295
"7296",139.583333333333,69.5833333330264,7296
"7297",140.416666666667,69.5833333330264,7297
"7298",141.25,69.5833333330264,7298
"7299",142.083333333333,69.5833333330264,7299
"7300",142.916666666667,69.5833333330264,7300
"7301",143.75,69.5833333330264,7301
"7302",144.583333333333,69.5833333330264,7302
"7303",145.416666666667,69.5833333330264,7303
"7304",146.25,69.5833333330264,7304
"7305",147.083333333333,69.5833333330264,7305
"7306",147.916666666667,69.5833333330264,7306
"7307",148.75,69.5833333330264,7307
"7308",149.583333333333,69.5833333330264,7308
"7315",155.416666666667,69.5833333330264,7315
"7316",156.25,69.5833333330264,7316
"7317",157.083333333333,69.5833333330264,7317
"7318",157.916666666667,69.5833333330264,7318
"7319",158.75,69.5833333330264,7319
"7320",159.583333333333,69.5833333330264,7320
"7321",160.416666666667,69.5833333330264,7321
"7362",-165.416666666667,68.7499999996947,7362
"7363",-164.583333333333,68.7499999996947,7363
"7364",-163.75,68.7499999996947,7364
"7365",-162.916666666667,68.7499999996947,7365
"7366",-162.083333333333,68.7499999996947,7366
"7367",-161.25,68.7499999996947,7367
"7368",-160.416666666667,68.7499999996947,7368
"7369",-159.583333333333,68.7499999996947,7369
"7370",-158.75,68.7499999996947,7370
"7371",-157.916666666667,68.7499999996947,7371
"7372",-157.083333333333,68.7499999996947,7372
"7373",-156.25,68.7499999996947,7373
"7374",-155.416666666667,68.7499999996947,7374
"7375",-154.583333333333,68.7499999996947,7375
"7376",-153.75,68.7499999996947,7376
"7377",-152.916666666667,68.7499999996947,7377
"7378",-152.083333333333,68.7499999996947,7378
"7379",-151.25,68.7499999996947,7379
"7380",-150.416666666667,68.7499999996947,7380
"7381",-149.583333333333,68.7499999996947,7381
"7382",-148.75,68.7499999996947,7382
"7383",-147.916666666667,68.7499999996947,7383
"7384",-147.083333333333,68.7499999996947,7384
"7385",-146.25,68.7499999996947,7385
"7386",-145.416666666667,68.7499999996947,7386
"7387",-144.583333333333,68.7499999996947,7387
"7388",-143.75,68.7499999996947,7388
"7389",-142.916666666667,68.7499999996947,7389
"7390",-142.083333333333,68.7499999996947,7390
"7391",-141.25,68.7499999996947,7391
"7392",-140.416666666667,68.7499999996947,7392
"7393",-139.583333333333,68.7499999996947,7393
"7394",-138.75,68.7499999996947,7394
"7395",-137.916666666667,68.7499999996947,7395
"7396",-137.083333333333,68.7499999996947,7396
"7397",-136.25,68.7499999996947,7397
"7399",-134.583333333333,68.7499999996947,7399
"7400",-133.75,68.7499999996947,7400
"7402",-132.083333333333,68.7499999996947,7402
"7403",-131.25,68.7499999996947,7403
"7404",-130.416666666667,68.7499999996947,7404
"7405",-129.583333333333,68.7499999996947,7405
"7406",-128.75,68.7499999996947,7406
"7407",-127.916666666667,68.7499999996947,7407
"7408",-127.083333333333,68.7499999996947,7408
"7409",-126.25,68.7499999996947,7409
"7410",-125.416666666667,68.7499999996947,7410
"7411",-124.583333333333,68.7499999996947,7411
"7412",-123.75,68.7499999996947,7412
"7413",-122.916666666667,68.7499999996947,7413
"7414",-122.083333333333,68.7499999996947,7414
"7415",-121.25,68.7499999996947,7415
"7416",-120.416666666667,68.7499999996947,7416
"7417",-119.583333333333,68.7499999996947,7417
"7418",-118.75,68.7499999996947,7418
"7419",-117.916666666667,68.7499999996947,7419
"7420",-117.083333333333,68.7499999996947,7420
"7421",-116.25,68.7499999996947,7421
"7422",-115.416666666667,68.7499999996947,7422
"7425",-112.916666666667,68.7499999996947,7425
"7426",-112.083333333333,68.7499999996947,7426
"7427",-111.25,68.7499999996947,7427
"7428",-110.416666666667,68.7499999996947,7428
"7429",-109.583333333333,68.7499999996947,7429
"7432",-107.083333333333,68.7499999996947,7432
"7433",-106.25,68.7499999996947,7433
"7440",-100.416666666667,68.7499999996947,7440
"7443",-97.9166666666667,68.7499999996947,7443
"7444",-97.0833333333333,68.7499999996947,7444
"7445",-96.25,68.7499999996947,7445
"7449",-92.9166666666667,68.7499999996947,7449
"7450",-92.0833333333333,68.7499999996947,7450
"7451",-91.25,68.7499999996947,7451
"7453",-89.5833333333333,68.7499999996947,7453
"7454",-88.75,68.7499999996947,7454
"7459",-84.5833333333333,68.7499999996947,7459
"7460",-83.75,68.7499999996947,7460
"7461",-82.9166666666667,68.7499999996947,7461
"7462",-82.0833333333333,68.7499999996947,7462
"7471",-74.5833333333333,68.7499999996947,7471
"7472",-73.75,68.7499999996947,7472
"7473",-72.9166666666667,68.7499999996947,7473
"7474",-72.0833333333333,68.7499999996947,7474
"7475",-71.25,68.7499999996947,7475
"7476",-70.4166666666667,68.7499999996947,7476
"7477",-69.5833333333333,68.7499999996947,7477
"7478",-68.75,68.7499999996947,7478
"7499",-51.25,68.7499999996947,7499
"7500",-50.4166666666667,68.7499999996947,7500
"7501",-49.5833333333333,68.7499999996947,7501
"7502",-48.75,68.7499999996947,7502
"7503",-47.9166666666667,68.7499999996947,7503
"7504",-47.0833333333333,68.7499999996947,7504
"7505",-46.25,68.7499999996947,7505
"7506",-45.4166666666667,68.7499999996947,7506
"7507",-44.5833333333333,68.7499999996947,7507
"7508",-43.75,68.7499999996947,7508
"7509",-42.9166666666667,68.7499999996947,7509
"7510",-42.0833333333333,68.7499999996947,7510
"7511",-41.25,68.7499999996947,7511
"7512",-40.4166666666667,68.7499999996947,7512
"7513",-39.5833333333333,68.7499999996947,7513
"7514",-38.75,68.7499999996947,7514
"7515",-37.9166666666667,68.7499999996947,7515
"7516",-37.0833333333333,68.7499999996947,7516
"7517",-36.25,68.7499999996947,7517
"7518",-35.4166666666667,68.7499999996947,7518
"7519",-34.5833333333333,68.7499999996947,7519
"7520",-33.75,68.7499999996947,7520
"7521",-32.9166666666667,68.7499999996947,7521
"7522",-32.0833333333333,68.7499999996947,7522
"7523",-31.25,68.7499999996947,7523
"7524",-30.4166666666667,68.7499999996947,7524
"7525",-29.5833333333333,68.7499999996947,7525
"7526",-28.75,68.7499999996947,7526
"7527",-27.9166666666667,68.7499999996947,7527
"7528",-27.0833333333333,68.7499999996947,7528
"7578",14.5833333333333,68.7499999996947,7578
"7602",34.5833333333333,68.7499999996947,7602
"7603",35.4166666666667,68.7499999996947,7603
"7604",36.25,68.7499999996947,7604
"7605",37.0833333333333,68.7499999996947,7605
"7625",53.75,68.7499999996947,7625
"7630",57.9166666666667,68.7499999996947,7630
"7631",58.75,68.7499999996947,7631
"7634",61.25,68.7499999996947,7634
"7635",62.0833333333333,68.7499999996947,7635
"7636",62.9166666666667,68.7499999996947,7636
"7637",63.75,68.7499999996947,7637
"7638",64.5833333333333,68.7499999996947,7638
"7639",65.4166666666667,68.7499999996947,7639
"7640",66.25,68.7499999996947,7640
"7641",67.0833333333333,68.7499999996947,7641
"7644",69.5833333333333,68.7499999996947,7644
"7645",70.4166666666667,68.7499999996947,7645
"7646",71.25,68.7499999996947,7646
"7647",72.0833333333333,68.7499999996947,7647
"7648",72.9166666666667,68.7499999996947,7648
"7651",75.4166666666667,68.7499999996947,7651
"7652",76.25,68.7499999996947,7652
"7654",77.9166666666667,68.7499999996947,7654
"7655",78.75,68.7499999996947,7655
"7656",79.5833333333334,68.7499999996947,7656
"7657",80.4166666666667,68.7499999996947,7657
"7658",81.25,68.7499999996947,7658
"7659",82.0833333333334,68.7499999996947,7659
"7660",82.9166666666667,68.7499999996947,7660
"7661",83.75,68.7499999996947,7661
"7662",84.5833333333334,68.7499999996947,7662
"7663",85.4166666666667,68.7499999996947,7663
"7664",86.25,68.7499999996947,7664
"7665",87.0833333333334,68.7499999996947,7665
"7666",87.9166666666667,68.7499999996947,7666
"7667",88.75,68.7499999996947,7667
"7668",89.5833333333334,68.7499999996947,7668
"7669",90.4166666666667,68.7499999996947,7669
"7670",91.25,68.7499999996947,7670
"7671",92.0833333333334,68.7499999996947,7671
"7672",92.9166666666667,68.7499999996947,7672
"7673",93.75,68.7499999996947,7673
"7674",94.5833333333334,68.7499999996947,7674
"7675",95.4166666666667,68.7499999996947,7675
"7676",96.25,68.7499999996947,7676
"7677",97.0833333333334,68.7499999996947,7677
"7678",97.9166666666667,68.7499999996947,7678
"7679",98.75,68.7499999996947,7679
"7680",99.5833333333334,68.7499999996947,7680
"7681",100.416666666667,68.7499999996947,7681
"7682",101.25,68.7499999996947,7682
"7683",102.083333333333,68.7499999996947,7683
"7684",102.916666666667,68.7499999996947,7684
"7685",103.75,68.7499999996947,7685
"7686",104.583333333333,68.7499999996947,7686
"7687",105.416666666667,68.7499999996947,7687
"7688",106.25,68.7499999996947,7688
"7689",107.083333333333,68.7499999996947,7689
"7690",107.916666666667,68.7499999996947,7690
"7691",108.75,68.7499999996947,7691
"7692",109.583333333333,68.7499999996947,7692
"7693",110.416666666667,68.7499999996947,7693
"7694",111.25,68.7499999996947,7694
"7704",119.583333333333,68.7499999996947,7704
"7709",123.75,68.7499999996947,7709
"7710",124.583333333333,68.7499999996947,7710
"7711",125.416666666667,68.7499999996947,7711
"7712",126.25,68.7499999996947,7712
"7713",127.083333333333,68.7499999996947,7713
"7714",127.916666666667,68.7499999996947,7714
"7715",128.75,68.7499999996947,7715
"7716",129.583333333333,68.7499999996947,7716
"7717",130.416666666667,68.7499999996947,7717
"7718",131.25,68.7499999996947,7718
"7719",132.083333333333,68.7499999996947,7719
"7720",132.916666666667,68.7499999996947,7720
"7721",133.75,68.7499999996947,7721
"7722",134.583333333333,68.7499999996947,7722
"7723",135.416666666667,68.7499999996947,7723
"7724",136.25,68.7499999996947,7724
"7725",137.083333333333,68.7499999996947,7725
"7726",137.916666666667,68.7499999996947,7726
"7727",138.75,68.7499999996947,7727
"7728",139.583333333333,68.7499999996947,7728
"7729",140.416666666667,68.7499999996947,7729
"7730",141.25,68.7499999996947,7730
"7731",142.083333333333,68.7499999996947,7731
"7732",142.916666666667,68.7499999996947,7732
"7733",143.75,68.7499999996947,7733
"7734",144.583333333333,68.7499999996947,7734
"7735",145.416666666667,68.7499999996947,7735
"7736",146.25,68.7499999996947,7736
"7737",147.083333333333,68.7499999996947,7737
"7738",147.916666666667,68.7499999996947,7738
"7739",148.75,68.7499999996947,7739
"7740",149.583333333333,68.7499999996947,7740
"7741",150.416666666667,68.7499999996947,7741
"7742",151.25,68.7499999996947,7742
"7743",152.083333333333,68.7499999996947,7743
"7744",152.916666666667,68.7499999996947,7744
"7745",153.75,68.7499999996947,7745
"7746",154.583333333333,68.7499999996947,7746
"7747",155.416666666667,68.7499999996947,7747
"7748",156.25,68.7499999996947,7748
"7749",157.083333333333,68.7499999996947,7749
"7750",157.916666666667,68.7499999996947,7750
"7751",158.75,68.7499999996947,7751
"7752",159.583333333333,68.7499999996947,7752
"7753",160.416666666667,68.7499999996947,7753
"7755",162.083333333333,68.7499999996947,7755
"7756",162.916666666667,68.7499999996947,7756
"7757",163.75,68.7499999996947,7757
"7758",164.583333333333,68.7499999996947,7758
"7759",165.416666666667,68.7499999996947,7759
"7760",166.25,68.7499999996947,7760
"7761",167.083333333333,68.7499999996947,7761
"7762",167.916666666667,68.7499999996947,7762
"7763",168.75,68.7499999996947,7763
"7764",169.583333333333,68.7499999996947,7764
"7765",170.416666666667,68.7499999996947,7765
"7766",171.25,68.7499999996947,7766
"7767",172.083333333333,68.7499999996947,7767
"7772",176.25,68.7499999996947,7772
"7773",177.083333333333,68.7499999996947,7773
"7774",177.916666666667,68.7499999996947,7774
"7775",178.75,68.7499999996947,7775
"7778",-178.75,67.916666666363,7778
"7779",-177.916666666667,67.916666666363,7779
"7780",-177.083333333333,67.916666666363,7780
"7795",-164.583333333333,67.916666666363,7795
"7796",-163.75,67.916666666363,7796
"7797",-162.916666666667,67.916666666363,7797
"7798",-162.083333333333,67.916666666363,7798
"7799",-161.25,67.916666666363,7799
"7800",-160.416666666667,67.916666666363,7800
"7801",-159.583333333333,67.916666666363,7801
"7802",-158.75,67.916666666363,7802
"7803",-157.916666666667,67.916666666363,7803
"7804",-157.083333333333,67.916666666363,7804
"7805",-156.25,67.916666666363,7805
"7806",-155.416666666667,67.916666666363,7806
"7807",-154.583333333333,67.916666666363,7807
"7808",-153.75,67.916666666363,7808
"7809",-152.916666666667,67.916666666363,7809
"7810",-152.083333333333,67.916666666363,7810
"7811",-151.25,67.916666666363,7811
"7812",-150.416666666667,67.916666666363,7812
"7813",-149.583333333333,67.916666666363,7813
"7814",-148.75,67.916666666363,7814
"7815",-147.916666666667,67.916666666363,7815
"7816",-147.083333333333,67.916666666363,7816
"7817",-146.25,67.916666666363,7817
"7818",-145.416666666667,67.916666666363,7818
"7833",-132.916666666667,67.916666666363,7833
"7834",-132.083333333333,67.916666666363,7834
"7835",-131.25,67.916666666363,7835
"7836",-130.416666666667,67.916666666363,7836
"7837",-129.583333333333,67.916666666363,7837
"7838",-128.75,67.916666666363,7838
"7839",-127.916666666667,67.916666666363,7839
"7840",-127.083333333333,67.916666666363,7840
"7841",-126.25,67.916666666363,7841
"7842",-125.416666666667,67.916666666363,7842
"7843",-124.583333333333,67.916666666363,7843
"7844",-123.75,67.916666666363,7844
"7845",-122.916666666667,67.916666666363,7845
"7846",-122.083333333333,67.916666666363,7846
"7847",-121.25,67.916666666363,7847
"7848",-120.416666666667,67.916666666363,7848
"7849",-119.583333333333,67.916666666363,7849
"7850",-118.75,67.916666666363,7850
"7851",-117.916666666667,67.916666666363,7851
"7852",-117.083333333333,67.916666666363,7852
"7853",-116.25,67.916666666363,7853
"7860",-110.416666666667,67.916666666363,7860
"7864",-107.083333333333,67.916666666363,7864
