grid_id,n,pd,mpd,raoq,fric,fric_rad
33942,59,4533.7372530032,352.0471534764381,20.249035181589893,329.318293818221,2.063963354144286
50707,827,21634.5401775836,235.97530467844433,16.063479873544996,8117.902485768459,3.0809204065934956
51999,822,21659.2048350856,239.027676295925,16.256197913659353,9163.717117343782,3.1279439282585284
28198,302,11724.2345781432,312.34729441526923,20.693744122955522,6136.585893817805,2.9750265933310582
31343,51,4305.4521830063995,367.7781253461333,20.083686759935993,181.60776090484728,1.915983657817095
35967,736,21165.0006977928,247.19591595016465,19.304470383272907,14669.159598908469,3.3174214942187104
17506,296,9395.1413979032,389.5436201956927,22.657778031320927,5604.306316417279,2.9414754840605615
5804,2,92.09827599999998,92.09827599999998,8.037041215497124,NA,NA
27574,309,11277.9022182154,320.7634911841244,17.926808029326352,3029.785506090505,2.7238079646434854
8573,5,771.2368819999999,331.626869,10.857538764561877,NA,NA
22267,157,7274.0823700062,359.11737346553707,21.442723458522874,2671.7963000269947,2.6813309304549606
20387,89,3822.247286,316.7279731956078,21.901170470983146,722.1530017906234,2.276819763692241
12459,11,1054.790409,290.7788672363636,14.137032370206011,0.0010768232042662022,0.42561610275363204
36112,85,5365.6705325092,317.8430640380316,20.711499314020966,692.6691585744436,2.264987092102334
59114,108,4463.594861,206.07079527102803,21.550564221094803,601.9471808209084,2.225588138825214
20643,6,1128.072693,378.72967486666664,16.997819718915263,NA,NA
12882,17,1296.477995,303.4366847794118,14.426112421362125,0.44953553409340286,0.9048894051866911
34437,323,12514.9050860602,260.9105658194986,19.418810366745095,5870.901538016673,2.9586125804416397
18361,260,8744.457634403,387.50335526337324,23.0148202137859,5437.609612242311,2.9303939098685783
15044,16,1172.743758,300.83332334166664,14.223014468747241,0.14006568514913859,0.7821525557798443
68820,13,1312.527344,235.7455602820513,21.583727364433678,1.3559650570201542,1.0387978981948847
45962,377,13445.2508150682,231.72691587483965,17.784099562687476,5042.47934837386,2.902889577048318
28350,48,4171.1278120032,382.9953787918,20.628826173804537,169.89719228936158,1.9000860751550233
58254,53,3312.016532,227.00601625979678,22.408946062932486,233.6250124595661,1.9772651744060334
40863,125,7266.8252830092,290.6815055933085,18.466158702336752,935.1979995437956,2.351597263538757
40857,114,6602.2172245124,283.485534359789,17.567240936284303,768.1773206138536,2.2944715925138586
24551,116,6083.545407,313.70726304512743,18.470137149493798,683.6068662287705,2.2612615701652197
29227,50,4127.4708900032,379.96420271278106,21.352833974743515,252.11969419556456,1.9961852694830406
7166,8,1174.677974,399.25489289285713,19.483166934093045,NA,NA
68816,11,1312.448485,298.8993228727273,18.69276069354206,0.39298713638230787,0.8898100198029562
1042,1,0,0,0,NA,NA
9089,3,14.842176,9.894784000000001,2.977966252397812,NA,NA
56316,604,18912.0398875756,255.22000410238314,16.87582249833466,7687.539908057952,3.060014066729578
46822,381,13584.1680315562,234.61244989039736,17.386469963926977,4486.1918378060855,2.86078177313437
16759,25,1776.653252,354.32893766,17.500576430851442,7.300481592987134,1.2820912575514902
63930,280,11317.170168306,363.915571423028,23.828534580326764,6711.182960476615,3.008499092611907
55975,121,6598.7653220246,255.97966133869863,19.921614458415384,1373.769574559325,2.4673981609769213
28737,45,3902.0460400064,349.197003545739,19.778610448173122,168.61537323510257,1.8982881908545541
57265,70,4297.5821550094,263.2603635377427,20.71367062227085,464.1590398553071,2.1544347808294875
22337,57,3503.692875,313.84418536340854,22.450763883385424,313.6025563199193,2.0513862928074165
23012,245,9582.688385803,328.79579935985055,20.23234013664611,3673.2364820271027,2.7901728671186885
989,1,0,0,0,NA,NA
43124,1336,29066.2565838154,249.1442122904443,17.461937193565674,NA,NA
3159,1,0,0,0,NA,NA
10232,14,1507.559677,432.4421288351648,20.25947800188538,0.837873002609211,0.978131566156247
9789,9,1185.359919,445.86564783333336,17.656079743830162,0.0047623910370867654,0.5125404330795021
49819,735,20150.5941700754,236.67045505176125,15.262888942485244,6565.652643995127,3.000265843687979
13472,19,1252.887337,319.1044013918128,14.465289866325364,0.2780738298886425,0.8521577828360836
53503,55,3644.729814,291.5812884026936,23.275357505664385,474.22635838239967,2.1602211368548554
37847,181,8578.2644170156,293.5540758257709,20.13545617054344,2463.029105787949,2.6542002943151326
2753,1,0,0,0,NA,NA
17122,31,2692.096024,276.98930932903227,24.12551629644021,123.73592624413911,1.8262573495294252
6792,1,0,0,0,NA,NA
7204,1,0,0,0,NA,NA
44743,232,9428.5252250264,241.65892295481038,16.452118387914666,2053.888494848332,2.5946101205636336
14765,30,1760.137463,322.05923788965515,14.515056249606717,4.193068164147273,1.1962349594084758
12392,16,1614.768542,407.67445158333334,20.26478018495431,2.3750074618841284,1.1141870907434177
37928,432,15573.3849415446,257.0015285124476,18.574352276501095,8187.881755974185,3.0842277849153867
46177,359,14097.0523276556,270.0170061646427,17.165142509710737,4112.912867365979,2.8298843579764306
8305,4,99.59801999999998,50.99652983333333,4.3227081696723815,NA,NA
23970,195,8273.176915003,333.4395139748656,23.29970233848005,5690.858580862948,2.9471159588623728
20108,145,6542.2775610032,371.4310023477453,22.647268195287296,2162.7732680307886,2.61141788475886
11160,8,816.6842449999999,228.97289442857144,11.188072940603266,NA,NA
56294,28,2536.8757070032,258.7610055187471,17.352209988646685,15.243159658524611,1.4056732323179466
53087,147,6881.1067530029995,270.22287155944815,23.111422431478978,2631.8502450123497,2.676286767130634
28305,46,4004.7107800064,346.9429327297469,19.233592870363285,163.87291760661034,1.8915307168072188
44426,571,18976.6943529676,267.9587967986637,17.624134006126383,7468.3612498670045,3.0489700942143654
46048,399,13617.0834450572,246.07889809562556,18.059122563699265,4993.134204534964,2.899323361317324
37791,222,9469.6835765254,258.86064327592084,17.913670155912328,2190.4075892709557,2.6155656004029773
13645,53,2883.502092,303.8714875079826,19.650754401086303,158.57298434464653,1.8837733559879606
37497,506,17361.2341310598,257.52447915121354,18.180342684646252,9152.784414001642,3.127477213371005
24104,66,3458.755163,343.6445625104895,17.74366132364472,147.6017209345393,1.8669660804350463
55970,76,4639.2527150154,271.32316746356315,19.52394361678374,460.5844510614979,2.1523537883991297
32927,634,19286.0411766052,274.85546544127214,19.893542128811116,10505.714955126448,3.1818390068825395
8465,15,1501.962358,387.2217237142857,20.269550902167573,0.42742079911691855,0.899201362935227
17939,279,8966.0604069032,395.5126594679737,22.710065169209756,5515.749544071638,2.9356249303288635
23611,44,3615.765638,328.0724661913319,20.606127840502914,131.75340580642242,1.8406458301829254
29902,227,8700.8338107182,322.3945446805003,22.747906907721774,4832.736634002617,2.8875142824412436
52856,557,17457.4021560736,238.189498510074,16.234843293675468,6057.105018908055,2.9701825205540726
20523,257,9060.266468303,386.457616309599,24.114598813232043,7104.793976665029,3.03000912296113
13716,19,1388.390636,329.7688865497076,16.634145079122465,2.512988923238561,1.1220800006053533
29235,51,4273.5365730032,376.8473347546353,21.511725150456975,297.4531005058639,2.0378739252704676
37515,491,17461.3852218096,267.766675649717,17.742680557933443,6204.654285997,2.9791316713011513
14665,6,961.091112,434.49973,16.152962616111825,NA,NA
18661,51,2699.301198,334.59477972078435,20.02083813061235,97.41188173151144,1.7724601982603894
11110,7,1165.059058,466.95027095238095,18.027080237248555,NA,NA
56978,82,4690.660252002,324.8524058166703,27.079135374704936,1483.9301285075667,2.491303749000861
10818,2,14.684863,14.684863,1.3246118472354957,NA,NA
7717,3,231.72844299999997,154.48562866666663,6.981453756950373,NA,NA
13456,23,1357.052345,328.06674186561264,15.100556164674096,1.7125582708901574,1.0695612735505309
33398,380,14372.1196880522,258.88720140209915,18.153140625238876,5689.64772569973,2.947037568608176
26246,65,4332.4417328,313.2982609815385,16.261587376293658,143.62095159746463,1.8605966085112091
46040,186,8240.3810265366,245.16082706514217,18.219858534759524,2343.639524122642,2.6377665202512683
48186,111,6088.0573295278,241.95588756233548,17.886951465939873,776.8284587465173,2.2976858035227026
18024,12,1490.489072,292.50232774242426,18.278531488918514,0.4521632521818717,0.9055489012977004
6800,2,231.57112999999998,231.57112999999998,6.4697181002900415,NA,NA
58718,308,10588.3843965142,266.88703368019713,25.085893037220576,8484.779036109541,3.0979903960847883
53821,246,9474.2463315548,243.96432226973374,19.989297823915184,3301.7863307758294,2.7532371481518276
32740,653,19454.7170098774,261.6853940530617,16.69133160011497,8103.93993829947,3.0802575213463474
8705,11,784.316389,160.76564105454545,8.006983111380807,1.5168667989593526e-5,0.24981495336008458
35334,722,21306.6744366016,257.8188736274482,17.560927380327282,10804.844547913954,3.1930249741173657
33064,60,4522.7237115032,328.8330443803327,22.024654054017944,475.4376679184485,2.1609100950175524
45086,898,22225.7578550684,235.81986168533408,15.142861576014841,9582.352602442723,3.145458925920495
18527,13,1386.656136,377.19520743589743,14.236113919947186,0.07807292466556197,0.7270471160457506
47261,555,16316.8371945852,230.8496450264969,17.123036201181577,7192.6409511831125,3.0346670393516293
42035,1102,24210.3263675812,239.2166209693191,14.619357134109858,9787.73519975813,3.153808188348574
14094,36,2467.661531,300.50346725555556,17.75354498959379,53.751952779490544,1.64550528245819
29291,654,17847.6031641784,278.5764281777899,16.02594146586442,NA,NA
19077,128,5592.4081446,378.3853032410433,22.30773286948893,1113.9147328359581,2.4035684434319275
12411,9,1260.812152,385.4348995,17.890320566423423,1.5184032497271413e-5,0.24984656938528535
8957,4,771.111898,403.98249699999997,15.746549089082992,NA,NA
31384,72,5491.2110560032,351.01032384672425,22.596502169727664,613.318367550136,2.2308005679164817
15097,4,765.992905,402.276166,14.99088577187804,NA,NA
17198,21,1384.6246859999999,344.6512806,18.56267311803227,5.301151860449102,1.231817247620924
53085,120,6247.794483003,281.9395850903862,23.524244082346993,1800.3475703213878,2.55222844485021
56729,59,4203.1110970032,284.5628285155965,18.87216808607214,198.7654978744081,1.9377271535256995
12348,52,2721.065778,315.72252425113123,19.838774421383683,149.87763210254053,1.8705404445589802
16918,54,2390.793683,358.2875129573725,21.497282091512457,85.87460960081545,1.7447495579410437
5982,1,0,0,0,NA,NA
16262,27,2298.063281,248.90701896866096,17.960423182675477,28.438819931327522,1.5196338061860994
20521,263,8926.803319103,387.9314908208454,24.111017502492345,7404.259244580606,3.045686526160163
58128,75,4605.0965350064,261.2989636390896,19.16328392171781,467.50006397707494,2.1563671606541583
25366,51,3693.606535,304.63438425098036,17.766301887928687,130.39348586050315,1.8382602106876411
23866,218,8993.088281606,298.6518883365113,19.607539396414726,3565.2029092913376,2.779780675916637
42587,316,12399.9913665386,242.97273454312156,16.628322060579634,3190.523668451072,2.7414652567792688
45528,385,13570.5224685622,236.55396880693195,17.61680959550346,4645.2022536176955,2.8732643111147165
37398,69,5215.8116225062,311.7752680491993,19.82911825250519,354.78865861769646,2.083273147671028
29225,50,4212.7113990032,387.93416504420964,22.07645168482076,246.08399617122618,1.9901482146526088
29897,208,8606.9970020212,327.12379506923025,22.141523014970943,4567.227341978475,2.8671906962520533
8811,2,92.09827599999998,92.09827599999998,5.52787807514955,NA,NA
20599,21,2009.464951,265.25852763809525,19.302230511375903,5.658148625524703,1.2418933280604811
60611,62,4859.787796,299.359163342147,18.1060670600528,226.84841733170177,1.9700033705175617
19323,15,1729.771665,328.20481194285713,20.25580187088277,2.404253689854238,1.1158929566922322
12868,7,1011.323803,399.80897942857143,16.06119256780875,NA,NA
43553,1269,27840.6855352922,248.11966306980446,17.880498032529978,15305.860886173192,3.335087404635722
34327,79,5130.550865503,340.0565208988101,22.118958748199383,487.4249662335168,2.1676465620368806
603,1,0,0,0,NA,NA
52420,491,16117.0942735686,237.60550590654276,16.57740156554532,5549.9686817554975,2.9378953142353312
37700,1152,27384.8971427934,241.80811520512492,16.65886884356527,14087.966563978891,3.300699892431865
15064,9,1149.09306,419.5659696111111,18.31410932172371,0.010247863326834868,0.5640650166494597
10210,5,939.0239809999999,389.9439572,13.503242367861949,NA,NA
29643,50,4461.7469840032,351.10470893971984,20.700852722403543,264.5181685548679,2.00819988739577
22334,55,3550.797106,276.0284316713805,19.675700553103475,162.95443590562817,1.8902022395995781
42239,467,15151.2153233688,256.71298027194547,17.380063721183063,4674.844695055102,2.8755498341007333
26615,54,4368.849566,378.9294699538784,18.95185295413037,151.34971037888738,1.8728271614912648
20543,146,6404.9082740032,375.84524526608067,22.456318979651826,1940.0889662131672,2.576188906275469
26468,258,10486.8521816224,329.9573643871432,20.31014068423466,4023.534478811362,2.8221231799766637
54395,343,12375.5011340412,267.12090046698535,21.344925358468718,7522.748126423069,3.0517367325409137
20950,263,9052.017125303,369.0820757476152,22.950187644833825,6508.734882763083,2.9970022759211754
45511,793,20674.6500300668,236.57936239852148,14.869430935171842,7237.33893002486,3.0370179860046616
19671,203,7976.3786616032,374.01179549692466,22.588976564422005,3552.0929249344963,2.7785008874413286
12051,1,0,0,0,NA,NA
5370,1,0,0,0,NA,NA
41310,93,5826.424226003,303.24368924550635,20.106847656221976,620.9139865506394,2.234235408757291
24711,143,6548.129635703,365.5013353934626,21.723624156058957,1601.1987058917896,2.5151022967166212
7373,5,239.195858,97.12183279999999,5.364733783842122,NA,NA
40840,447,15397.3330510446,241.30210216894787,14.947402599371012,3717.0162171107722,2.7943082114617854
67379,83,4524.285917,330.15653445254185,21.511609495531577,670.2467727826012,2.2556896219990543
23637,48,3088.978631,271.27929991843973,19.648045319752995,190.13129692549293,1.9269999408644338
25346,49,4114.1898238,349.8268946068027,19.58450736894415,165.40000437208346,1.893725117902567
54566,33,2731.7940310032,268.1225695418606,18.236077944289473,44.01273816458698,1.604897492546515
61487,58,4298.162183,271.30425425589834,20.941313477633745,368.780210053197,2.093369782605893
34804,60,4561.5733405032,330.9037158294852,20.291250108638316,376.3332765453711,2.0986817102275674
55250,81,5022.513964,324.6565988469136,25.96456713401061,1067.743826992631,2.390883328195304
35644,94,5486.4597455122,294.6109868208956,21.073973182713004,626.4623902156903,2.2367213097805285
19522,88,3607.057562,331.49060820167193,21.661455235166674,633.7822667640928,2.2399715915761194
44658,631,18085.6479945624,236.2618488271643,15.806201001393621,7200.228440345704,3.0350670121114214
6077,1,0,0,0,NA,NA
26870,173,7787.5503437122,332.8096869970089,22.986409097259116,3916.2073927844554,2.8126015409465173
33163,278,11519.5412740372,273.1229313348649,18.785566746742408,3996.0273966892946,2.81970423846184
7096,1,0,0,0,NA,NA
9668,3,293.51761100000004,195.67840733333335,9.009535809655327,NA,NA
33512,50,4237.5600470032,347.59801693971986,20.87734322153878,249.09451744144476,1.9931754123246512
46038,173,7838.5835765304,244.20129305284507,18.152594193935325,2026.5754062505341,2.5902718508809732
30111,116,6633.9434398188005,308.00690469036914,22.020647790704196,1762.624184312559,2.5454816204448276
8538,5,1016.4426159999999,488.075393,19.69351309876381,NA,NA
36546,94,5652.3172605094,312.22676286773606,20.58684278077079,837.3159572441887,2.319322659354707
47253,394,14042.0640550482,236.9085270026314,17.520314917836483,4853.528028575213,2.8890642001374207
27075,53,4444.9351918032,342.5982273568697,19.5114202608874,233.87794618361534,1.9775326330966407
30878,58,4406.5895400031995,362.37789437034627,20.097239195549637,226.7224719869943,1.9698666200370132
9559,9,852.045988,229.51450366666666,10.854148838096977,1.9292966661672147e-5,0.2574393182920061
13025,24,1353.696416,311.4600409021739,14.32210628050567,1.5213847683683672,1.0538526282965504
10643,5,939.0239809999999,389.9439572,13.503242367861949,NA,NA
15764,187,7159.7390749999995,398.2915368702202,22.033838735253823,2420.010401615575,2.648360818794687
15401,43,2820.803245,252.9979712358804,16.75884536678743,93.65694077306485,1.7637722116239465
22978,132,5606.7743417,357.14066260969236,21.441600147377294,1270.3968677724863,2.443387944612675
14344,12,1130.159148,396.33473636363635,17.252192051669315,0.03862378005761605,0.6658200160962833
52076,104,5740.6269410244,242.48779617018545,19.184232443121704,841.2176639330464,2.3206708544100003
29303,383,13591.5176991056,312.0039726041488,17.685898150868532,3757.3707073498563,2.798082437942474
57176,373,14071.8904470544,254.8355985646781,17.278928188058636,5117.677556256634,2.908265925298287
55689,187,7660.4684050112,289.1996884880733,25.58589421122543,4421.633232170564,2.855603065199619
20526,230,8731.6843607062,371.9457204861902,23.128667784842143,5731.08857237984,2.9497121702186835
10321,5,657.724785,264.5334036,11.764915927956235,NA,NA
64930,38,3239.8320750000003,331.66988096870557,19.16139594276691,85.04025958346902,1.7426215168853243
51230,279,10153.507134557,238.27863803439433,19.059114705324138,3846.179548539645,2.806265093975131
10302,10,996.165246,246.03455704444445,12.619248600997828,1.7926912764738078e-4,0.3401638734146499
56838,99,5643.9905495154,260.67513849690977,19.83029190888971,794.0733617532608,2.3040005499259997
53725,673,19227.6519851042,239.7686041963977,16.528750036719757,7992.012532959859,3.0749072434272673
11312,21,1219.996738,248.1055112952381,12.030017747621901,0.15925097153157852,0.7948043974971617
63067,360,13230.327770603,358.88371121920267,23.89899230572435,9161.210671655006,3.127836971662687
12038,14,1115.965237,256.8808397032967,13.282841432409558,0.031612681291630904,0.6493557142413613
48617,64,4345.5703115186,254.97053688599792,18.77939259065563,308.28044029769995,2.0470019026144954
15327,81,4137.723518,405.0306497388889,22.250080448443683,665.8148902159561,2.253819789859396
55653,64,3278.9013219999997,237.92105011458332,24.3787212555653,458.72707867277137,2.151266910242878
8483,1,0,0,0,NA,NA
3610,1,0,0,0,NA,NA
10888,6,812.183557,296.9218128,12.827852850495995,NA,NA
26627,52,4332.789018,354.7186465218703,19.51688904173628,188.33285614198084,1.924712033551733
47673,677,19062.0318240546,240.9595719011341,15.554266386876055,6759.938905673669,3.0112224967978345
47882,165,8779.6250435482,281.81943830974905,19.511769897136485,2496.768350955067,2.6587180336336975
14139,20,1735.7449,345.8642051631579,18.10917425135296,3.261144798442393,1.1592344001625519
38157,549,17434.101511071,245.51727322932808,17.7793829025833,8885.276510228272,3.1159025630554456
5734,1,0,0,0,NA,NA
20111,150,6527.0886546032,366.12826338753257,21.669898784287337,1887.3511971735577,2.5673293758832116
47222,804,20517.2099560414,237.831909108868,14.1744178579788,5706.744501584706,2.948143057239808
11304,18,1212.475424,279.4193292026144,13.18008320170325,0.1452446881515347,0.785710455389164
14614,16,1171.6127629999999,300.814473425,14.21098631958643,0.19098559802437026,0.8130646460986446
24891,56,4123.6157208,354.36022336857144,19.970876266645654,268.79704945377927,2.0122320507900944
34397,86,5701.1337000062,315.8914409079417,22.427188460497522,984.2527871466817,2.3666734112423633
20185,20,1929.8179,336.36915754210526,19.797704741836792,11.83663464420927,1.361926060917427
38682,166,7953.251961512,261.76774656567943,19.71800359391793,1878.9286588966518,2.565894443844671
58677,94,4013.335667,209.13469089773506,22.631293958968744,561.6059565261655,2.206373146772346
6934,2,14.684863,14.684863,2.114757318775644,NA,NA
10197,13,1400.685273,371.656471,18.63882471720926,0.20670409335579293,0.8211426967720281
20107,151,6595.0544070032,369.894002896996,22.75398708211949,2374.715886071166,2.642113421379077
7232,3,238.913561,159.27570733333332,5.523328608467758,NA,NA
9773,6,1065.846739,450.23235413333333,16.125514903580704,NA,NA
30131,219,10563.6283706336,289.1784757485872,19.22019768713025,3383.7535985080863,2.7616894528277394
39111,165,8308.173966516,264.6709986163802,19.375197999361593,2312.183510862194,2.633314845230258
34347,73,4850.0245615062,312.1356220591501,20.888832414433033,465.8456771055741,2.155411812924118
32273,255,10942.686837046,274.1245601954511,20.13292521094853,4616.367358050077,2.8710287745776695
28609,186,9252.3910817212,299.7964795645639,21.395476725230193,3826.6301226441483,2.804478150084741
27473,70,5117.3927630094,318.8884371518214,23.191045845741712,733.4042848723014,2.2812239914195116
54392,210,8433.6800960202,277.07721587305633,24.297295807944916,4456.73481015613,2.8584269583161745
64071,16,1300.50301,224.34632188333333,19.254690477693345,1.9332913880983054,1.0858933275602598
21725,291,9224.7243496,345.78863917394006,20.868836001212387,4229.702593777305,2.839806369502437
62634,14,1395.084335003,233.7330908355934,16.665827915664956,1.3260966363425792,1.0359096927724976
49067,289,10618.9908165398,243.1094465982666,17.418972040616527,3598.8272337433878,2.7830443344529985
14977,32,2435.970725,313.9063210826613,18.998955894421023,32.49251220254368,1.545158058924223
12037,14,1115.965237,256.8808397032967,13.282841432409558,0.031612681291630904,0.6493557142413613
27947,74,5456.7906208032,340.39665688849817,19.60973920292564,513.9585497094725,2.1820566019035237
23181,35,2841.768711,328.68137393613443,18.916040027019104,49.441252843474516,1.628400336333849
57419,189,7848.629807003,286.49529833313994,26.59889299757155,5199.812366826635,2.9140597953222844
11316,11,971.7511579999999,280.9046076,11.161092866129163,9.304684419728735e-4,0.41791475623850055
9878,10,816.859787,186.18891275555555,9.973142176405362,3.229675700015289e-4,0.366138050228217
12167,18,1212.444761,320.55321439215686,14.7958227719866,0.22611423002929185,0.8304069720436542
29287,617,17751.6679228396,281.6602632361826,16.08788517298913,4425.310756632241,2.855899837068717
45081,920,21705.7116625628,236.54570874721037,14.626644355126418,7400.023813131886,3.045468695018196
48535,964,23107.9242470904,237.70733371825608,14.908039240397288,8884.586072904325,3.1158722965723795
48110,719,19882.0880675762,238.34505950654426,15.693123162646698,NA,NA
14338,28,1587.000349,329.5061632751323,14.535872701458745,3.2085439487121006,1.1568804953049359
19710,56,3862.507962,293.28192304155846,20.76969796972176,425.37568418184543,2.1310644414309787
36193,766,22058.5560481208,252.1464688542433,17.521365122486717,10103.644686208178,3.166356118285133
23626,52,4109.172106003,304.98528951444416,17.80079918819379,173.55719891456536,1.9051550621584237
49490,100,5882.5399235336,247.11124824350028,18.906400514937616,911.9439474487989,2.344207322295738
53815,158,6728.2406850366,240.3788815205794,19.622099674915084,1459.45789460553,2.486130641482932
38244,138,7606.120501012,271.93263235487615,18.811704334424043,1260.9140610700067,2.4411006478443045
40738,841,21384.4644310726,240.79415465734948,15.979899689878676,9324.750920563363,3.134762587815952
36062,109,6318.498998506,301.54154172080325,21.526789257415,1091.9540145027152,2.3975934509628556
6935,2,14.684863,14.684863,2.114757318775644,NA,NA
28798,51,4198.2013730032,376.4210715248314,20.261692246787863,193.00621663544342,1.9306182721230989
54586,529,17240.6763805768,239.55543117826338,16.78740419019259,6639.764219645361,3.004478373091833
34369,60,4461.9205505032,329.26246391818574,21.822958009494457,437.23469844784347,2.1384018795401043
57415,120,5675.985648,309.7155978044818,27.2361862326825,2697.4501033784145,2.68453566132275
10341,5,766.167918,329.5992834,13.61317595684599,NA,NA
51218,88,5263.7197910274,248.33092432664154,19.54077753095355,774.982657667934,2.2970026594235256
51647,87,5263.1764730274,248.22605624628613,18.33636157810653,578.9814164875287,2.214792672747213
51127,631,18912.2565525644,238.92931492640844,15.768224607631224,6187.799688404181,2.978118886403377
46815,769,20474.3256215916,236.04772513204495,15.680464246619081,7514.6130892581705,3.0513240219087687
44328,192,8660.8003285182,256.6516263328139,19.052884693669515,2503.3363430464233,2.6595912811813354
16677,79,3966.610538,296.0706085576112,19.833827464232165,547.4737777147296,2.199355407287464
22730,81,4506.694896,343.93901503641973,20.678936387804193,541.9201754884213,2.196554154668632
13746,17,1172.851042,287.3475193970588,13.909617011099861,0.25274349584037603,0.8420444127703485
54680,155,6913.5996565336,241.31345899607663,19.88441627185215,1637.5220062270478,2.522164410123532
1450,1,0,0,0,NA,NA
13459,23,1346.353985,320.2531263399209,14.648076782263864,1.4566480358253504,1.0481400802091654
46378,695,19032.6587220546,238.8282297401028,15.284257109824702,6464.513255493964,2.9944493998977206
43324,1458,30003.593284117,236.79151842505314,15.42440545020507,12764.67632075861,3.260252419163222
38720,95,5880.512007512,331.88857697696034,21.899548734332665,910.4221387524174,2.3437179772092045
8115,3,352.942773,235.29518199999998,18.368485043985952,NA,NA
42145,254,10352.4282630294,249.44195885937847,15.35979456757553,1910.5482904365965,2.57125265064563
27122,262,9383.603086603,330.60154025899163,17.51514030387234,1221.8939998777312,2.431527532617362
35646,96,5585.7221465122,284.7065595478419,21.15457697916814,713.5637158729515,2.273416955995103
45288,458,16329.8675454636,264.2735458814278,18.34937701962353,6362.13369768141,2.988479966982551
56317,717,20737.2054890756,250.7184545189692,16.36837759893732,8160.148824396273,3.0829200337374405
9552,12,949.07678,244.97747556060605,11.05508168968766,0.004176515002755864,0.5041987396424757
8524,3,765.8856209999999,510.590414,17.815732204336328,NA,NA
25266,110,6600.688606,326.7476162507089,20.336718642265247,1522.9779796769185,2.4994053954968938
50678,811,22490.9121003996,242.76132933474798,15.799419286839282,6453.0472648432415,2.993784984032367
45048,245,9613.459596018,233.17449260616903,21.013443320279865,4433.905038167186,2.8565925448672105
8543,3,765.8856209999999,510.590414,15.500386044824083,NA,NA
24956,50,3472.7216436,329.8217096422857,16.156246536909162,85.22255687379814,1.7430880277603231
28596,164,7963.5730770214,255.06347257006496,20.96706610303952,2785.9892754428647,2.6953950721605997
8252,10,943.72186,285.54742744444445,12.357355798145276,5.551316756719137e-4,0.39178653058235713
39880,918,23089.4787545946,239.41687693711793,15.312798026644476,8804.187458206874,3.112333734879153
10328,6,695.762277,239.98273653333334,11.762337586591956,NA,NA
20535,195,7769.9885527062,364.13579189979396,21.799229299932115,3397.3283702581152,2.7630719289888885
48523,1181,25569.4372586036,236.07100154618212,14.387503778655491,8305.057380611446,3.0897107910456767
18360,248,8676.6225634,384.6842070502155,22.61772809731295,5223.184156341665,2.9156938263691643
50917,269,10492.526358523999,259.93940362568475,20.58413941172016,3876.6268164471076,2.8090324063237775
10646,6,1065.846739,450.23235413333333,17.240231380863623,NA,NA
5363,1,0,0,0,NA,NA
